# Det1
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
1425.03 873.42 -50 0.219821 0.136377 0.827001 18.7288 22 290642 1013 1 1 0.313337 0.313337 2 
-1106.48 -1822.06 -50 -0.131868 -0.257467 0.57888 19.4798 22 293340 1001 1 1 0 0 1 
493.122 1011.65 -50 0.107928 0.112447 0.750445 18.7199 22 295276 1001 1 1 0 0 1 
-282.371 1744.78 -50 -0.0688003 0.201535 0.630746 18.9483 22 301430 1001 1 1 0.665708 0.665708 11 
-266.107 -1135.88 -50 -0.0304044 -0.103831 0.507752 18.1508 22 304003 1001 1 1 0 0 1 
-1116.43 -239.224 -50 -0.355403 -0.138128 1.60537 18.2842 22 304523 1001 1 1 0.177588 0.177588 2 
-959.448 858.441 -50 -0.145466 0.0937613 0.66332 18.3179 22 308233 1009 1 1 0.496622 0.496622 4 
-310.58 121.56 -50 -0.0762499 0.0194732 1.03973 17.4641 22 309805 1001 1 1 0.919325 0.919325 6 
524.66 -814.612 -50 0.190544 -0.249522 1.48937 17.9517 22 318843 1001 1 1 1.29023 1.29023 2 
384.703 518.078 -50 0.133795 0.182866 1.79887 17.7567 22 328025 1001 1 1 0 0 1 
-1440.48 -1170.8 -50 -0.200659 -0.150778 0.700463 18.6109 22 332076 1001 1 1 0 0 1 
-789.717 -671.742 -50 -0.13586 -0.139422 0.698384 18.346 22 332506 1001 1 1 0.521316 0.521316 2 
1155.61 -1541.79 -50 0.208892 -0.221432 0.793827 19.2936 22 333945 1001 1 1 0 0 1 
-1882.28 -606.475 -50 -0.275177 -0.0753248 0.769255 18.91 22 342060 1001 1 1 0.492585 0.492585 4 
-593.845 -1859.29 -50 -0.0986837 -0.28521 0.777778 18.7314 22 348110 1001 1 1 0.629241 0.629241 6 
1824.84 1244.2 -50 0.223886 0.160824 0.568605 21.8108 22 349004 1001 1 1 0.349392 0.349392 4 
-1639.64 302.793 -50 -0.362226 0.0703579 1.00207 18.7214 22 356992 1012 1 1 0 0 1 
-645.626 1172.38 -50 -0.118939 0.130222 0.655604 19.0893 22 360004 1001 1 1 0.015314 0.015314 2 
-1088.58 1187.62 -50 -0.125129 0.15038 0.613171 19.738 22 374137 1001 1 1 0 0 1 
-477.085 -319.685 -50 -0.0726006 -0.0174794 0.624411 17.876 22 377592 1001 1 1 0.458051 0.458051 4 
1321.98 1888.6 -50 0.118161 0.214007 0.55401 20.2987 22 391907 1001 1 1 0.523985 0.523985 7 
-883.406 642.182 -50 -0.0885036 0.0861043 0.515238 19.5343 22 399594 1001 1 1 0 0 1 
16.174 903.852 -50 0.000470572 0.146017 0.75968 17.8903 22 401254 1001 1 1 0.0114853 0.0114853 2 
-906.502 95.8485 -50 -0.0772476 0.0127304 0.512303 18.2666 22 401690 1001 1 1 0 0 1 
827.117 -1273.06 -50 0.0955474 -0.161041 0.669764 18.416 22 406128 1001 1 1 0.31232 0.31232 3 
302.517 216.903 -50 0.0468844 0.0734864 1.71332 17.7656 22 406711 1001 1 1 1.55418 1.55418 5 
1266.87 544.979 -50 0.251674 0.126862 1.04034 18.3943 22 413284 1001 1 1 0 0 1 
152.12 512.881 -50 0.0585955 0.0778908 1.14502 17.7886 22 416906 1001 1 1 0.702797 0.702797 5 
-1073.97 -1295.56 -50 -0.271694 -0.419238 1.32169 18.9392 22 425975 1001 1 1 0 0 1 
-1421.72 -1372.93 -50 -0.186824 -0.184402 0.658125 18.6532 22 434135 1001 1 1 0 0 1 
-352.245 1750.68 -50 -0.0307008 0.209268 0.566811 19.4648 22 437243 1001 1 1 0.171453 0.171453 2 
36.2608 -172.496 -50 0.0140774 -0.0647751 0.84331 17.8674 22 438760 1001 1 1 0 0 1 
1996.95 316.686 -50 0.272199 0.0729711 0.615766 19.4179 22 446322 1001 1 1 0 0 1 
1013.94 -912.716 -50 0.14133 -0.0947627 0.587309 18.563 22 454733 1001 1 1 0 0 1 
333.346 -1936.21 -50 0.0842102 -0.357802 0.978932 19.3062 22 456657 1001 1 1 0.954632 0.954632 5 
-53.0451 1650.06 -50 -0.0390993 0.421599 1.12566 18.7592 22 457447 1001 1 1 0.294314 0.294314 2 
1242.52 889.233 -50 0.285212 0.127246 0.92963 18.6487 22 461352 1001 1 1 0 0 1 
828.988 1403.44 -50 0.192774 0.370991 1.09768 19.2624 22 469158 1012 1 1 0 0 1 
404.719 -1474.41 -50 0.0529431 -0.237704 0.7578 18.4229 22 471052 1001 1 1 0 0 1 
120.308 -1289.95 -50 0.0276194 -0.12319 0.556639 18.1086 22 473458 1001 1 1 0 0 1 
761.349 888.363 -50 0.192518 0.1885 1.15911 18.1892 22 475834 1001 1 1 0 0 1 
-1056.8 -447.51 -50 -0.160745 -0.0710683 0.798233 17.8922 22 479107 1001 1 1 0.612766 0.612766 2 
-1416.72 217.734 -50 -0.107499 0.00970502 0.461526 19.1768 22 480208 1010 1 1 0.00496093 0.00496093 2 
402.913 -1203.82 -50 0.0340833 -0.146077 0.601853 18.1606 22 484989 1001 1 1 0 0 1 
-653.598 904.567 -50 -0.119911 0.159396 0.834446 17.9784 22 488789 1001 1 1 0 0 1 
-1092.04 -1588.59 -50 -0.156154 -0.219955 0.771643 18.8739 22 490838 1001 1 1 0.117145 0.117145 2 
1592.7 -856.661 -50 0.242996 -0.177099 0.751529 19.0588 22 493119 1038 1037 1 0 0 1 
6.44832 1066.69 -50 0.00235272 0.148209 0.53927 18.1486 22 496860 1001 1 1 0 0 1 
-1056.01 -636.637 -50 -0.151675 -0.0940624 0.66479 18.0401 22 510953 1015 1 1 0 0 1 
1892.39 108.786 -50 0.568273 0.0355982 1.34894 19.0378 22 532879 1001 1 1 1.245 1.245 2 
-664.14 -17.0739 -50 -0.0916817 -0.00753643 0.760152 17.6604 22 533123 1001 1 1 0 0 1 
-312.446 653.344 -50 -0.0392641 0.0832744 0.628547 17.5554 22 542039 1001 1 1 0.498664 0.498664 4 
-558.587 1648.61 -50 -0.1105 0.390061 1.07734 18.6692 22 554312 1011 1 1 0 0 1 
553.302 -1804.16 -50 0.121544 -0.281267 0.831855 18.8963 22 559057 1001 1 1 0.438604 0.438604 3 
-760.584 -455.435 -50 -0.119177 -0.0738415 0.64821 18.0627 22 559687 1001 1 1 0.545701 0.545701 4 
235.84 -915.671 -50 0.106848 -0.194054 1.28484 18.0399 22 572421 1001 1 1 1.16873 1.16873 3 
-1116.47 1720.38 -50 -0.144632 0.205291 0.603359 18.8498 22 576307 1001 1 1 0 0 1 
-78.4231 -199.568 -50 -0.0235062 -0.0518708 0.915863 17.559 22 578287 1012 1 1 0 0 1 
-1447.27 1509.9 -50 -0.38178 0.420746 1.27184 18.7562 22 581570 1001 1 1 1.06092 1.06092 3 
-899.04 1378.76 -50 -0.175939 0.263426 0.843054 18.7512 22 589726 1001 1 1 0.0954824 0.0954824 2 
-1725.23 -995.243 -50 -0.16145 -0.065882 0.507666 19.7704 22 598145 1001 1 1 0.137513 0.137513 3 
-168.141 -767.007 -50 0.00387575 -0.124947 0.649183 18.0894 22 606840 1011 1 1 0 0 1 
0.0538865 -1361.54 -50 0.0024496 -0.362392 1.35114 18.2923 22 616306 1001 1 1 1.13088 1.13088 2 
-734.19 639.185 -50 -0.0624262 0.0796179 0.518011 18.1295 22 616336 1016 1 1 0 0 1 
72.3282 -1001.95 -50 0.0289461 -0.353107 1.77662 17.8394 22 621462 1001 1 1 0 0 1 
-210.934 523.133 -50 -0.0216494 0.182274 1.2862 17.8596 22 624242 1001 1 1 0 0 1 
-1202.24 -488.892 -50 -0.25698 -0.122752 1.04376 18.1844 22 632564 1001 1 1 0 0 1 
-914.801 -662.526 -50 -0.232789 -0.222469 1.18096 18.1366 22 636806 1001 1 1 0 0 1 
-119.535 -1053.05 -50 -0.00898658 -0.270806 1.36289 18.0496 22 639316 1001 1 1 1.24663 1.24663 7 
892.434 -1163.65 -50 0.111611 -0.114987 0.464427 18.7738 22 646992 1012 1 1 0 0 1 
-1214.1 1063.73 -50 -0.121872 0.130264 0.530413 18.6558 22 648690 1001 1 1 0.356857 0.356857 3 
451.492 -1988.14 -50 0.0614983 -0.274922 0.758097 19.0181 22 654278 1001 1 1 0 0 1 
1110.27 -1292.36 -50 0.207631 -0.246314 0.952983 18.4329 22 660978 1001 1 1 0 0 1 
-1346.97 -346.226 -50 -0.437858 -0.0993824 1.55017 18.2254 22 661982 1001 1 1 0.365105 0.365105 2 
-186.631 -1580.48 -50 -0.00174134 -0.0242474 0.0712151 19.8746 22 662839 1046 1028 1 0.0752217 0.0752217 5 
-640.976 1227.37 -50 -0.198254 0.316199 1.35637 18.2501 22 672287 1001 1 1 1.25177 1.25177 6 
-742.707 916.45 -50 -0.109852 0.12772 0.465595 19.4688 22 677183 1001 1 1 0.22054 0.22054 2 
-1772.19 397.8 -50 -0.228825 0.0571258 0.551308 19.1288 22 677219 1009 1 1 0 0 1 
764.217 -538.355 -50 0.111921 -0.0940566 0.953398 18.0885 22 680982 1001 1 1 0 0 1 
-949.095 1887.26 -50 -0.155318 0.260726 0.624349 20.0568 22 687213 1001 1 1 0.655542 0.655542 15 
990.365 32.5608 -50 0.129976 0.00581452 0.72096 17.8575 22 689205 1001 1 1 0 0 1 
1037.54 1452.29 -50 0.16177 0.185104 0.597342 19.135 22 690333 1001 1 1 0.0544396 0.0544396 2 
-1012.71 -431.211 -50 -0.154753 -0.11648 0.830554 18.4416 22 710793 1001 1 1 0.652883 0.652883 2 
-1165.39 -194.769 -50 -0.12956 -0.0320989 0.549382 18.1346 22 717900 1001 1 1 0.431304 0.431304 4 
-1107.96 -1439.71 -50 -0.28969 -0.339204 1.3355 18.888 22 719112 1001 1 1 0 0 1 
1692.88 -1172.55 -50 0.200248 -0.156126 0.57176 20.7285 22 720605 1001 1 1 0.425165 0.425165 2 
-1270.43 -26.2986 -50 -0.178634 0.0035457 0.654445 18.2551 22 728648 1001 1 1 0.211298 0.211298 3 
950.277 -1010.06 -50 0.212413 -0.225908 0.873719 18.6645 22 730326 1001 1 1 0 0 1 
-544.055 -1303.85 -50 -0.0377922 -0.160096 0.629818 19.1208 22 732476 1001 1 1 0 0 1 
1486.72 1863.13 -50 0.552979 0.623246 1.58803 19.6289 22 741780 1001 1 1 0 0 1 
-1516.36 -1197.47 -50 -0.343986 -0.265419 0.922678 19.7031 22 766375 1001 1 1 0 0 1 
1181.27 505.326 -50 0.340327 0.174583 1.48379 18.2008 22 778469 1001 1 1 0.780232 0.780232 2 
-1485.9 1401.63 -50 -0.147417 0.174226 0.564569 19.1945 22 787410 1001 1 1 0.391363 0.391363 2 
-1014.61 -678.996 -50 -0.094409 -0.0647245 0.408573 18.1945 22 787604 1001 1 1 0.226742 0.226742 3 
1915.81 -326.968 -50 0.604546 -0.0610159 1.3896 19.1509 22 793681 1001 1 1 1.33873 1.33873 3 
-448.467 1841.23 -50 -0.0705384 0.320916 0.801923 18.921 22 796095 1001 1 1 0 0 1 
-527.801 -288.591 -50 -0.0594876 -0.0515445 0.584215 18.0301 22 801263 1001 1 1 0 0 1 
-1619.57 605.278 -50 -0.186642 0.0678125 0.5655 18.6195 22 809964 1001 1 1 0.0456402 0.0456402 2 
1309.82 1190.16 -50 0.175445 0.14834 0.603959 18.6719 22 831391 1001 1 1 0.0946517 0.0946517 2 
-852.986 1484.78 -50 -0.252422 0.446785 1.29233 19.9494 22 831749 1001 1 1 0 0 1 
-76.8085 -1707.72 -50 -0.00903933 -0.294189 0.739538 19.5617 22 835091 1001 1 1 0 0 1 
892.481 -12.2157 -50 0.105077 -0.0219648 0.562912 17.9164 22 840442 1001 1 1 0.43086 0.43086 3 
-1197.86 335.609 -50 -0.211511 0.0223489 0.76321 19.0513 22 846815 1001 1 1 0 0 1 
-1035.04 361.211 -50 -0.340069 0.0454353 1.36604 18.3877 22 851776 1001 1 1 0 0 1 
153.955 498.871 -50 -0.0201053 0.0961583 1.06276 18.0802 22 873453 1001 1 1 0 0 1 
1331.54 -1979.16 -50 0.12474 -0.164364 0.38093 20.0795 22 876738 1001 1 1 0.130707 0.130707 3 
-673.769 -107.591 -50 -0.05604 0.00544961 0.544201 17.9387 22 883146 1001 1 1 0 0 1 
-6.49479 -1535.68 -50 0.00646983 -0.0825581 0.212391 19.275 22 885473 1001 1 1 0.605424 0.605424 6 
-1306.74 1173.92 -50 -0.285409 0.291803 1.16604 18.557 22 889209 1001 1 1 0.400871 0.400871 2 
608.132 -708.738 -50 0.161599 -0.19986 1.07881 17.9183 22 912997 1001 1 1 0 0 1 
-1620.27 1707.51 -50 -0.354216 0.341019 0.879355 21.5591 22 914043 1001 1 1 0.100866 0.100866 2 
306.824 522.377 -50 0.144848 0.13602 1.48494 17.8339 22 919594 1001 1 1 0 0 1 
-1816.85 -1720.66 -50 -0.246016 -0.20886 0.699781 20.0646 22 920548 1001 1 1 0.581458 0.581458 4 
1814.56 1938.44 -50 0.27651 0.292322 0.716253 19.9379 22 923486 1001 1 1 0.340648 0.340648 4 
-1682.11 33.4819 -50 -0.479572 -0.0135042 1.24784 18.6615 22 932895 1001 1 1 0 0 1 
1507.88 -846.86 -50 0.35935 -0.237086 1.2295 18.5461 22 935999 1009 1 1 0 0 1 
214.691 -563.88 -50 0.0727763 -0.123012 1.3687 17.8878 22 940864 1001 1 1 0.123183 0.123183 2 
-1720.13 415.866 -50 -0.14547 0.0417684 0.487717 19.0324 22 941098 1001 1 1 0.350014 0.350014 3 
-1931.71 67.9345 -50 -0.483587 0.00751504 1.23558 18.9561 22 943909 1001 1 1 0.590359 0.590359 2 
170.61 -502.062 -50 0.0708171 -0.164298 1.05609 18.291 22 950747 1009 1 1 0.580776 0.580776 2 
-101.065 1141.93 -50 -0.00818969 0.120483 0.689744 19.454 22 952742 1012 1 1 0.289762 0.289762 2 
-382.455 -282.368 -50 -0.0497137 -0.0247468 0.555074 17.7471 22 954085 1001 1 1 0.364766 0.364766 2 
1376.28 1111.06 -50 0.130183 0.117402 0.427035 19.809 22 957372 1001 1 1 0.255496 0.255496 3 
-381.944 830.474 -50 -0.0780784 0.110279 0.921506 17.9486 22 958543 1001 1 1 0.895897 0.895897 18 
9.76242 1611.2 -50 0.0070505 0.264326 0.827951 18.4991 22 962181 1001 1 1 0.800808 0.800808 5 
502.035 -1322.52 -50 0.0743825 -0.177401 0.631281 18.2492 22 964036 1010 1 1 0.162991 0.162991 3 
1662.27 151.219 -50 0.499287 0.0136897 1.57783 18.5934 22 964787 1001 1 1 0 0 1 
-329.337 -119.095 -50 -0.0106614 -0.00882253 0.473444 17.7702 22 981957 1001 1 1 0.294527 0.294527 2 
1704.9 -1029.05 -50 0.309684 -0.177674 0.854104 18.9133 22 989082 1006 1 1 0 0 1 
193.233 -1713.34 -50 0.0279452 -0.224993 0.633202 18.585 22 992745 1001 1 1 0.0110955 0.0110955 2 
-538.107 225.931 -50 -0.0409627 0.0379448 0.882391 18.0317 22 995806 1001 1 1 0 0 1 
-684.049 1252.5 -50 -0.0968367 0.0897189 0.51359 20.0381 22 1013409 1001 1 1 0.316871 0.316871 3 
-818.138 566.861 -50 -0.0883695 0.126298 0.690482 18.398 22 1019865 1001 1 1 0 0 1 
1632.52 -966.371 -50 0.258456 -0.2383 0.899991 19.3483 22 1025216 1001 1 1 0.0462273 0.0462273 2 
23.9466 -1241.03 -50 0.0208068 -0.231046 0.764546 18.9338 22 1025375 1001 1 1 0 0 1 
1078.77 -309.168 -50 0.0738841 -0.0375961 0.459125 18.4696 22 1031468 1001 1 1 0 0 1 
1092.89 -1417.52 -50 0.388378 -0.354808 1.43582 19.238 22 1034083 1001 1 1 0 0 1 
520.476 -1819.18 -50 0.0955726 -0.353386 0.84587 19.8574 22 1034568 1001 1 1 0.692044 0.692044 5 
-625.103 468.348 -50 -0.0875057 0.103957 0.721178 18.2376 22 1035903 1001 1 1 0 0 1 
-614.213 -639.714 -50 -0.0985565 -0.0979279 0.679673 17.7728 22 1036767 1001 1 1 0.118329 0.118329 3 
760.486 -1926.95 -50 0.0967291 -0.162358 0.501271 21.7085 22 1038599 1001 1 1 0 0 1 
-881.65 544.838 -50 -0.152728 0.103166 0.676525 19.4062 22 1043645 1001 1 1 0 0 1 
-773.947 -807.105 -50 -0.0903254 -0.0780655 0.615472 18.1992 22 1050004 1001 1 1 0.366637 0.366637 5 
1368.98 965.051 -50 0.222908 0.18952 0.920993 18.5714 22 1050473 1001 1 1 0.235026 0.235026 2 
901.435 -1849.94 -50 0.106297 -0.324435 0.733923 19.9035 22 1050823 1001 1 1 0 0 1 
1487.29 -1805.08 -50 0.368619 -0.47546 1.281 19.3847 22 1068888 1001 1 1 1.29932 1.29932 5 
19.9216 -165.17 -50 0.0622033 -0.0747035 1.12176 18.0544 22 1071274 1001 1 1 0 0 1 
1242.83 -174.934 -50 0.111762 -0.00719207 0.439433 18.1443 22 1074800 1020 1 1 0.323453 0.323453 4 
1673.76 601.59 -50 0.420726 0.167433 1.23424 18.6107 22 1077685 1001 1 1 0 0 1 
-207.335 391.173 -50 -0.0951433 0.0686063 1.1115 17.9182 22 1084173 1001 1 1 0.296386 0.296386 2 
-501.998 -155.756 -50 -0.0652952 -0.0173857 0.76329 17.7318 22 1084487 1001 1 1 0.766232 0.766232 17 
-454.81 984.158 -50 -0.117144 0.216285 1.21358 18.0076 22 1094456 1001 1 1 0 0 1 
1896.69 1793.5 -50 0.379307 0.297575 0.832123 20.4276 22 1099008 1001 1 1 0 0 1 
-100.566 -624.036 -50 -0.0829268 -0.0775827 1.13475 18.4029 22 1100147 1001 1 1 0 0 1 
1712.04 -143.293 -50 0.243698 -0.0220889 0.802512 18.8182 22 1101329 1001 1 1 0 0 1 
553.368 -916.011 -50 0.180728 -0.310434 1.27627 18.5984 22 1110205 1001 1 1 0.342378 0.342378 2 
-1494.09 454.165 -50 -0.466926 0.100871 1.42806 18.638 22 1115104 1001 1 1 0.208206 0.208206 2 
1667.69 -91.4649 -50 0.235554 -0.0101828 0.724934 18.5971 22 1118712 1001 1 1 0.193906 0.193906 2 
1261.93 -1889.96 -50 0.35407 -0.45991 1.1253 20.0759 22 1119312 1001 1 1 0 0 1 
226.153 -706.397 -50 0.0131079 -0.10574 0.588033 20.0751 22 1123088 1001 1 1 0 0 1 
1124.38 -430.971 -50 0.387784 -0.124709 1.7175 18.1914 22 1133483 1001 1 1 0 0 1 
-995.311 1460.34 -50 -0.371029 0.584886 1.9573 18.6664 22 1145290 1001 1 1 0 0 1 
198.001 864.913 -50 0.0532733 0.0981004 0.794607 19.0026 22 1148697 1001 1 1 0.263647 0.263647 2 
-722.779 -1479.63 -50 -0.12388 -0.320267 1.12065 18.505 22 1156780 1001 1 1 0 0 1 
-1347.67 352.881 -50 -0.298564 0.072161 0.97731 18.3809 22 1167892 1001 1 1 1.0244 1.0244 12 
-697.538 430.066 -50 -0.1316 0.0596071 1.06428 17.8983 22 1172861 1001 1 1 0.128543 0.128543 2 
-831.441 -50.7274 -50 -0.117194 0.0344051 0.599543 18.2973 22 1183768 1008 1 1 0.422741 0.422741 2 
230.846 291.965 -50 0.0485751 0.0407102 0.411087 18.807 22 1189414 1007 1 1 0.327004 0.327004 6 
-365.48 1210.39 -50 -0.117542 0.22431 0.992229 19.7187 22 1197801 1001 1 1 0.78788 0.78788 4 
181.392 -808.179 -50 0.0240213 -0.151186 0.850331 17.8319 22 1199648 1001 1 1 0 0 1 
-373.205 705.667 -50 -0.0667266 0.083012 0.658373 17.8541 22 1205012 1001 1 1 0.128563 0.128563 2 
119.619 -1205.47 -50 0.0759519 -0.23965 1.00338 18.3075 22 1205910 1001 1 1 0 0 1 
-251.747 -10.88 -50 -0.0387501 0.0354742 0.736462 18.2236 22 1206485 1001 1 1 0.514584 0.514584 2 
-1129.08 -29.2848 -50 -0.180864 -0.0207883 0.969372 18.2901 22 1211531 1001 1 1 0.761062 0.761062 2 
1709.35 -50.0325 -50 0.142056 -0.00633536 0.465488 18.8346 22 1218695 1001 1 1 0.271546 0.271546 2 
-1045.33 420.691 -50 -0.195586 0.0897097 1.17931 18.3031 22 1226616 1001 1 1 0.548268 0.548268 2 
-1988.24 378.123 -50 -0.379782 0.0596628 0.798383 19.4579 22 1231656 1042 1041 1 0 0 1 
-1635.69 63.9614 -50 -0.191257 0.00812335 0.603984 18.4897 22 1250300 1001 1 1 0.182853 0.182853 3 
1803.17 685.994 -50 0.408495 0.173015 0.967165 19.974 22 1250639 1001 1 1 0 0 1 
-1227.24 224.068 -50 -0.249368 0.0529188 1.0334 17.9559 22 1274337 1011 1 1 0.0606557 0.0606557 2 
-596.376 203.874 -50 -0.141984 0.0546754 0.822651 18.5585 22 1274852 1001 1 1 0.4783 0.4783 2 
-361.71 -740.377 -50 -0.0474367 -0.13436 0.927855 17.8353 22 1293038 1001 1 1 0 0 1 
-1814.19 514.986 -50 -0.357283 0.152139 0.963046 19.2511 22 1294705 1001 1 1 0.828207 0.828207 2 
-620.922 702.047 -50 -0.0752273 0.0862414 0.630845 18.1538 22 1299101 1001 1 1 0.2092 0.2092 2 
125.726 -280.057 -50 0.0183826 -0.0282628 0.626497 17.6104 22 1305465 1001 1 1 0.178978 0.178978 2 
-819.825 1350.19 -50 -0.189304 0.333656 1.06241 18.6752 22 1313962 1001 1 1 0.857946 0.857946 2 
-756.998 435.237 -50 -0.104018 0.0653997 0.749839 17.9606 22 1339769 1001 1 1 0.19784 0.19784 2 
-895.905 -496.58 -50 -0.164712 -0.104346 1.06831 17.9575 22 1344370 1001 1 1 0.46085 0.46085 2 
-767.661 -965.302 -50 -0.129156 -0.163756 0.633963 19.2887 22 1346899 1001 1 1 0.464538 0.464538 4 
1926.35 -935.102 -50 0.368398 -0.168886 0.793618 19.5096 22 1352716 1001 1 1 0.891078 0.891078 18 
