# mesh name: dosimeterMesh
# primitive scorer name: doseDep
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
5,14,26,1.199706948228424e-13,4.025340752358338e-27,22
5,14,27,1.440657419882425e-13,7.571598742244088e-27,17
5,14,28,3.383684080446274e-14,1.651313544168077e-28,14
5,14,29,7.928784486696189e-14,2.595699143043546e-27,11
5,14,30,8.684159489212354e-14,2.421703122314323e-27,18
5,14,31,4.386043697864977e-14,3.177024083784875e-28,25
5,14,32,3.996688129160085e-14,3.639171465247344e-28,13
5,14,33,3.724355128399388e-15,6.849162116982718e-30,4
5,14,34,1.774233994334347e-14,6.545015096033581e-29,10
5,14,35,2.72359639288765e-14,4.619980274416306e-28,7
5,14,36,4.512476050779293e-15,1.370538689008756e-29,3
5,14,37,6.279004000350846e-21,3.942589123642192e-41,1
5,14,38,0,0,0
5,14,39,4.831524384038894e-14,2.032404436542123e-27,3
5,15,0,2.952792754514631e-16,8.718985051114102e-32,1
5,15,1,0,0,0
5,15,2,9.27290671709826e-16,8.598679898400604e-31,1
5,15,3,0,0,0
5,15,4,0,0,0
5,15,5,0,0,0
5,15,6,5.953807376013031e-16,1.827263080792314e-31,2
5,15,7,1.170899059379096e-14,1.332318060213945e-28,2
5,15,8,1.334300312416679e-15,1.780357323715248e-30,1
5,15,9,6.579433442286092e-15,4.328892056207406e-29,2
5,15,10,6.995249353816641e-14,3.267728513216259e-27,7
5,15,11,0,0,0
5,15,12,0,0,0
5,15,13,1.293133649522838e-14,6.377886231429915e-29,4
5,15,14,7.496569001669406e-14,5.418678858419832e-27,2
5,15,15,4.390442887016977e-15,1.927598874415796e-29,1
5,15,16,5.862491271252584e-15,1.343703292776594e-29,4
5,15,17,9.589048197148512e-16,9.194984532723713e-31,1
5,15,18,0,0,0
5,15,19,1.747871648800669e-14,1.697671457746817e-28,4
5,15,20,5.232886905482063e-14,1.022262309226084e-27,4
5,15,21,1.003497910020048e-14,6.703414978025592e-29,5
5,15,22,7.761269187025577e-14,3.469959179329431e-27,6
5,15,23,2.70240018769584e-15,7.30296608384165e-30,2
5,15,24,1.229292678805671e-15,9.347570851427063e-31,3
5,15,25,3.393406534318594e-14,4.120940987878414e-28,5
5,15,26,7.375021058825458e-14,2.630235045547997e-27,7
5,15,27,3.982223702299614e-14,6.464708603962236e-28,6
5,15,28,2.584793393605742e-16,6.68115688762789e-32,1
5,15,29,7.963170345448805e-15,1.814729653146843e-29,8
5,15,30,1.110677253312442e-14,4.208945344650177e-29,5
5,15,31,6.031116474526446e-15,1.593709980319406e-29,3
5,15,32,1.859974147003434e-15,1.34204573453375e-30,3
5,15,33,1.156110417710017e-15,9.371564869217416e-31,2
5,15,34,8.439455809422893e-15,4.492719034733964e-29,2
5,15,35,0,0,0
5,15,36,0,0,0
5,15,37,3.530371537735129e-21,1.24635231944503e-41,1
5,15,38,0,0,0
5,15,39,9.039442989268191e-16,8.171152955622987e-31,1
5,16,0,0,0,0
5,16,1,0,0,0
5,16,2,0,0,0
5,16,3,0,0,0
5,16,4,3.103473963774687e-16,9.631550643827368e-32,1
5,16,5,0,0,0
5,16,6,0,0,0
5,16,7,0,0,0
5,16,8,0,0,0
5,16,9,0,0,0
5,16,10,1.254451147572351e-15,1.573647681645588e-30,1
5,16,11,0,0,0
5,16,12,0,0,0
5,16,13,2.489645735316661e-15,6.198335887380438e-30,1
5,16,14,6.291148101839303e-16,3.957854443927628e-31,1
5,16,15,0,0,0
5,16,16,0,0,0
5,16,17,0,0,0
5,16,18,0,0,0
5,16,19,5.828370226840363e-16,3.396989950111918e-31,1
5,16,20,0,0,0
5,16,21,7.307021546252732e-16,5.339256387740165e-31,1
5,16,22,0,0,0
5,16,23,0,0,0
5,16,24,0,0,0
5,16,25,7.149384733307643e-16,5.11137020648524e-31,1
5,16,26,0,0,0
5,16,27,2.045949834925836e-15,3.05834570442773e-30,2
5,16,28,2.641610302255161e-21,6.978104988980606e-42,1
5,16,29,6.982683203313324e-16,4.875775883969965e-31,2
5,16,30,0,0,0
5,16,31,0,0,0
5,16,32,1.903571915644701e-15,3.623586038031237e-30,1
5,16,33,5.724795999239603e-15,2.475724957589336e-29,2
5,16,34,4.126169299353977e-14,1.702527308693129e-27,1
5,16,35,0,0,0
5,16,36,0,0,0
5,16,37,0,0,0
5,16,38,0,0,0
5,16,39,0,0,0
5,17,0,0,0,0
5,17,1,0,0,0
5,17,2,0,0,0
5,17,3,0,0,0
5,17,4,0,0,0
5,17,5,0,0,0
5,17,6,0,0,0
5,17,7,0,0,0
5,17,8,0,0,0
5,17,9,0,0,0
5,17,10,0,0,0
5,17,11,0,0,0
5,17,12,0,0,0
5,17,13,0,0,0
5,17,14,0,0,0
5,17,15,0,0,0
5,17,16,0,0,0
5,17,17,0,0,0
5,17,18,0,0,0
5,17,19,0,0,0
5,17,20,0,0,0
5,17,21,0,0,0
5,17,22,0,0,0
5,17,23,0,0,0
5,17,24,0,0,0
5,17,25,0,0,0
5,17,26,0,0,0
5,17,27,0,0,0
5,17,28,0,0,0
5,17,29,0,0,0
5,17,30,0,0,0
5,17,31,0,0,0
5,17,32,0,0,0
5,17,33,0,0,0
5,17,34,6.57926282890079e-13,4.328669937175563e-25,1
5,17,35,1.505174417814993e-13,2.265550028044702e-26,1
5,17,36,0,0,0
5,17,37,0,0,0
5,17,38,0,0,0
5,17,39,0,0,0
5,18,0,0,0,0
5,18,1,0,0,0
5,18,2,0,0,0
5,18,3,0,0,0
5,18,4,0,0,0
5,18,5,0,0,0
5,18,6,0,0,0
5,18,7,0,0,0
5,18,8,0,0,0
5,18,9,0,0,0
5,18,10,0,0,0
5,18,11,0,0,0
5,18,12,0,0,0
5,18,13,0,0,0
5,18,14,0,0,0
5,18,15,0,0,0
5,18,16,0,0,0
5,18,17,0,0,0
5,18,18,0,0,0
5,18,19,0,0,0
5,18,20,0,0,0
5,18,21,0,0,0
5,18,22,0,0,0
5,18,23,0,0,0
5,18,24,0,0,0
5,18,25,0,0,0
5,18,26,0,0,0
5,18,27,0,0,0
5,18,28,0,0,0
5,18,29,0,0,0
5,18,30,0,0,0
5,18,31,0,0,0
5,18,32,0,0,0
5,18,33,0,0,0
5,18,34,0,0,0
5,18,35,0,0,0
5,18,36,0,0,0
5,18,37,0,0,0
5,18,38,0,0,0
5,18,39,0,0,0
5,19,0,0,0,0
5,19,1,0,0,0
5,19,2,0,0,0
5,19,3,2.270715181068194e-15,5.15614743353356e-30,1
5,19,4,0,0,0
5,19,5,0,0,0
5,19,6,0,0,0
5,19,7,0,0,0
5,19,8,7.162754964749277e-17,5.130505868504042e-33,1
5,19,9,0,0,0
5,19,10,0,0,0
5,19,11,0,0,0
5,19,12,0,0,0
5,19,13,1.931233540440466e-16,3.729662987722218e-32,1
5,19,14,6.085785753269162e-16,3.70367882346939e-31,1
5,19,15,0,0,0
5,19,16,0,0,0
5,19,17,0,0,0
5,19,18,3.406454630654371e-14,1.160393315070661e-27,1
5,19,19,0,0,0
5,19,20,0,0,0
5,19,21,2.075600436646882e-20,4.308117172608726e-40,1
5,19,22,3.251987777177843e-14,1.057542450291409e-27,1
5,19,23,1.903881070982577e-15,3.624763132445766e-30,1
5,19,24,1.213077387849532e-13,1.471556748911844e-26,1
5,19,25,7.463670703448146e-16,5.570638036951015e-31,1
5,19,26,0,0,0
5,19,27,9.791198405167022e-16,9.586124680044142e-31,2
5,19,28,0,0,0
5,19,29,0,0,0
5,19,30,0,0,0
5,19,31,0,0,0
5,19,32,0,0,0
5,19,33,0,0,0
5,19,34,0,0,0
5,19,35,0,0,0
5,19,36,0,0,0
5,19,37,0,0,0
5,19,38,0,0,0
5,19,39,0,0,0
6,0,0,0,0,0
6,0,1,0,0,0
6,0,2,1.700334694110973e-14,2.611690541363392e-28,2
6,0,3,0,0,0
6,0,4,0,0,0
6,0,5,0,0,0
6,0,6,3.497716189081698e-14,1.22340185393642e-27,1
6,0,7,2.011615616379334e-15,4.046597388061208e-30,1
6,0,8,4.243508474576213e-14,1.152088474751013e-27,2
6,0,9,3.244511620262134e-16,8.306411505600771e-32,2
6,0,10,8.277063131044516e-14,6.38888453429718e-27,3
6,0,11,0,0,0
6,0,12,1.871818925557759e-14,2.958050236144518e-28,3
6,0,13,3.156585027578338e-16,7.158026671226887e-32,2
6,0,14,8.613086564527593e-16,4.460676850001222e-31,2
6,0,15,1.865912297979459e-15,3.481628703750983e-30,1
6,0,16,1.719164019716213e-14,2.917887282455187e-28,2
6,0,17,6.392812945043348e-15,2.517430053455719e-29,2
6,0,18,3.131299818153375e-14,9.805038551167358e-28,1
6,0,19,2.015448004661364e-14,4.062029704026028e-28,3
6,0,20,7.73853960659967e-15,5.988485967227324e-29,3
6,0,21,9.552663166223323e-15,9.125337356731982e-29,1
6,0,22,3.619146901600501e-14,1.309821951820193e-27,2
6,0,23,9.522051333205585e-15,5.451774643134419e-29,2
6,0,24,0,0,0
6,0,25,2.300938534855312e-14,3.030693455798433e-28,3
6,0,26,0,0,0
6,0,27,0,0,0
6,0,28,5.759033226845632e-16,3.316646370791202e-31,1
6,0,29,3.647216586720112e-16,1.33021888304463e-31,1
6,0,30,0,0,0
6,0,31,1.164386346391717e-15,1.355788056678161e-30,2
6,0,32,1.471484588734606e-16,2.165266894883451e-32,1
6,0,33,0,0,0
6,0,34,7.173562968260756e-16,5.146000565960207e-31,1
6,0,35,1.602832806336616e-14,2.569073005068911e-28,1
6,0,36,0,0,0
6,0,37,0,0,0
6,0,38,7.26392782845415e-16,5.276464749699063e-31,1
6,0,39,0,0,0
6,1,0,0,0,0
6,1,1,0,0,0
6,1,2,0,0,0
6,1,3,0,0,0
6,1,4,2.124603331269307e-14,4.513939315240639e-28,1
6,1,5,6.993238516581616e-13,4.890538494980064e-25,1
6,1,6,0,0,0
6,1,7,0,0,0
6,1,8,0,0,0
6,1,9,0,0,0
6,1,10,0,0,0
6,1,11,0,0,0
6,1,12,0,0,0
6,1,13,0,0,0
6,1,14,0,0,0
6,1,15,2.25607202228114e-12,5.089860969719714e-24,1
6,1,16,0,0,0
6,1,17,0,0,0
6,1,18,0,0,0
6,1,19,0,0,0
6,1,20,0,0,0
6,1,21,0,0,0
6,1,22,0,0,0
6,1,23,0,0,0
6,1,24,0,0,0
6,1,25,0,0,0
6,1,26,0,0,0
6,1,27,0,0,0
6,1,28,0,0,0
6,1,29,0,0,0
6,1,30,0,0,0
6,1,31,0,0,0
6,1,32,0,0,0
6,1,33,0,0,0
6,1,34,0,0,0
6,1,35,0,0,0
6,1,36,0,0,0
6,1,37,0,0,0
6,1,38,0,0,0
6,1,39,7.254205431735945e-16,5.262349644582729e-31,1
6,2,0,0,0,0
6,2,1,0,0,0
6,2,2,3.411759121737548e-15,1.164010030475936e-29,1
6,2,3,3.921798940451442e-16,1.030609783220966e-31,3
6,2,4,0,0,0
6,2,5,7.529789221297202e-16,5.669772571716351e-31,1
6,2,6,1.164742368188519e-15,7.295362851689782e-31,2
6,2,7,7.47900682951085e-14,5.320108998202509e-27,2
6,2,8,4.091551870136612e-15,1.100602518336903e-29,4
6,2,9,5.940849085342227e-14,3.194376834060249e-27,4
6,2,10,5.739293729260954e-15,1.578071671936268e-29,6
6,2,11,1.485854054910522e-14,8.060882399638057e-29,4
6,2,12,5.438777359275449e-15,1.90002659966185e-29,2
6,2,13,2.159019636197699e-14,1.83633488491523e-28,7
6,2,14,5.807143052588606e-14,1.707241253684146e-27,8
6,2,15,6.651852992599571e-13,4.412565368478652e-25,3
6,2,16,8.546778858697213e-14,4.521646799881624e-27,4
6,2,17,1.876312234186371e-14,7.167256511790994e-29,8
6,2,18,8.563169531666148e-15,5.2910216052748e-29,3
6,2,19,1.101697484757767e-14,6.996658302538991e-29,4
6,2,20,8.789271625250939e-15,2.718564655731325e-29,5
6,2,21,1.848954554924993e-14,1.718028167655475e-28,4
6,2,22,2.116123692666746e-14,3.485399185366547e-28,7
6,2,23,2.847392431946139e-14,2.153851056875796e-28,9
6,2,24,1.726281218189601e-14,1.114258853662247e-28,7
6,2,25,0,0,0
6,2,26,1.924828321641863e-15,1.883909623566568e-30,2
6,2,27,2.936723069882663e-14,6.846842289866907e-28,5
6,2,28,7.380005316961531e-16,5.307123941233625e-31,2
6,2,29,1.512750495551742e-15,1.494319162512918e-30,4
6,2,30,6.676625157964749e-15,4.457732349996781e-29,1
6,2,31,3.702568078180602e-15,5.673967046119976e-30,3
6,2,32,1.287794315122494e-15,1.658381283571822e-30,2
6,2,33,9.458059036360104e-16,5.698906689038784e-31,3
6,2,34,0,0,0
6,2,35,0,0,0
6,2,36,0,0,0
6,2,37,1.699189163803202e-14,2.887243814386224e-28,1
6,2,38,0,0,0
6,2,39,2.024402811579622e-16,4.098206743531478e-32,1
6,3,0,0,0,0
6,3,1,0,0,0
6,3,2,3.681464753274968e-15,6.792316351619428e-30,2
6,3,3,4.610910046745373e-14,9.16032327147959e-28,7
6,3,4,4.041481960258476e-14,9.534437460218825e-28,9
6,3,5,1.633617695335899e-13,4.139496446690868e-27,22
6,3,6,1.263401617846099e-13,7.616599478120766e-27,17
6,3,7,7.154857947185478e-14,9.40020715606087e-28,23
6,3,8,3.940533214283677e-13,5.194378134298872e-26,29
6,3,9,1.083734897576681e-13,2.879717526861747e-27,21
6,3,10,2.591681656852501e-13,2.586834394343193e-26,27
6,3,11,1.538620934588542e-13,3.406018947660898e-27,26
6,3,12,1.504547113440833e-13,1.729487596562047e-27,34
6,3,13,2.112537225208771e-13,4.425020853731517e-27,38
6,3,14,1.991044348231434e-13,4.834181035491715e-27,35
6,3,15,1.555218983598653e-13,3.132884959424176e-27,37
6,3,16,1.746673856201953e-13,3.534874241909999e-27,38
6,3,17,2.502012211051921e-13,5.551751942260348e-27,36
6,3,18,1.260263315802402e-13,1.657140163144314e-27,24
6,3,19,1.445589605362355e-13,3.304700434332929e-27,26
6,3,20,5.582928556480516e-13,2.051356247603126e-25,23
6,3,21,3.411407575532366e-13,7.821870626829133e-26,38
6,3,22,2.033871798287078e-13,2.884798643162109e-27,43
6,3,23,3.494868572755127e-13,1.340719547162986e-26,51
6,3,24,2.753749135862505e-13,6.03359800120367e-27,64
6,3,25,1.287382286970796e-13,2.710048710772409e-27,41
6,3,26,9.294892556037749e-14,1.210019790910265e-27,41
6,3,27,1.613514072589875e-13,2.246708594813493e-27,46
6,3,28,5.222404965936806e-14,1.474320029807674e-28,32
6,3,29,1.162478341068173e-13,2.473150534299994e-27,45
6,3,30,1.341076158640609e-13,3.019264905801224e-27,37
6,3,31,8.909254575261177e-14,9.855087500350429e-28,33
6,3,32,1.097024097155764e-13,1.744591780599898e-27,29
6,3,33,6.24383268567921e-14,4.466762624799811e-28,31
6,3,34,1.139654695607133e-13,2.462191754981329e-27,22
6,3,35,2.460770438459239e-13,4.511821451569293e-26,20
6,3,36,1.361406293547557e-13,1.268255318533948e-26,9
6,3,37,1.455506334091629e-15,1.144308768674617e-30,2
6,3,38,0,0,0
6,3,39,2.162809111331573e-15,4.677743252058869e-30,1
6,4,0,4.346508715649127e-14,1.889213801521382e-27,1
6,4,1,0,0,0
6,4,2,2.092482558793914e-14,2.496083091359187e-28,5
6,4,3,1.241656652531265e-13,2.697010946045074e-27,15
6,4,4,4.498475143000661e-13,6.79026384033189e-26,39
6,4,5,6.075168166232346e-12,4.950469360519586e-24,68
6,4,6,6.116142919216739e-12,3.272200666729341e-24,61
6,4,7,9.353424441991943e-12,6.535018728893141e-24,53
6,4,8,8.924033789725261e-12,5.115426177062798e-24,68
6,4,9,1.681880921398834e-11,1.328525445824822e-23,80
6,4,10,1.606259130400022e-11,1.600264912174979e-23,77
6,4,11,1.501623649089851e-11,1.435028463426966e-23,69
6,4,12,1.146718414195419e-11,6.358478650171184e-24,71
6,4,13,8.830883374247059e-12,4.361534773319954e-24,87
6,4,14,1.563518911831643e-11,1.40179132256672e-23,82
6,4,15,1.322865350374089e-11,1.093669911813004e-23,90
6,4,16,1.564944129997819e-11,1.680913121324805e-23,106
6,4,17,2.339620953591374e-11,1.980295611144387e-23,125
6,4,18,2.243161564909958e-11,1.255481802138793e-23,101
6,4,19,2.861351378276713e-11,2.34021577333111e-23,123
6,4,20,2.497630095002728e-11,2.222468539899741e-23,121
6,4,21,3.555028977675178e-11,3.414264879504731e-23,158
6,4,22,2.597813926559656e-11,2.583926692087239e-23,168
6,4,23,3.180782977399338e-11,2.820752149961093e-23,180
6,4,24,2.208355621735657e-11,1.84216772385017e-23,186
6,4,25,2.243802320631507e-11,2.021142183796028e-23,165
6,4,26,1.540411904160566e-11,1.598287822234964e-23,144
6,4,27,1.44775789278087e-11,1.376399069170827e-23,135
6,4,28,1.256582443431075e-11,1.857926887273319e-23,98
6,4,29,7.623381219740779e-12,7.213257127116868e-24,106
6,4,30,5.730485572961469e-12,4.154652283328427e-24,104
6,4,31,3.795333012825804e-12,4.259571445995831e-24,93
6,4,32,1.795752778832468e-12,1.060332772911412e-24,93
6,4,33,4.347112032515565e-12,3.56279828125869e-24,95
6,4,34,1.71613339440871e-12,6.114924519042118e-25,87
6,4,35,1.425554747332932e-12,7.017268355017609e-25,182
6,4,36,4.133179651697984e-13,9.817020818579001e-27,72
6,4,37,4.04319985751503e-14,4.85026787300905e-28,11
6,4,38,0,0,0
6,4,39,1.763506702378195e-14,3.109955889332816e-28,1
6,5,0,4.755682986079302e-15,1.348254596735744e-29,3
6,5,1,0,0,0
6,5,2,2.090879624012066e-14,2.292854897096015e-28,3
6,5,3,1.507283161467325e-13,5.046174191452066e-27,17
6,5,4,7.310357979680686e-13,6.122678987291222e-26,62
6,5,5,7.846962356134756e-12,3.720443675762969e-24,99
6,5,6,9.279279953990625e-12,6.059862614933905e-24,15
6,5,7,9.183984900712843e-12,7.613555516946964e-24,16
6,5,8,9.541371232331719e-12,5.906347369978469e-24,20
6,5,9,1.450697903234577e-11,1.45445029029715e-23,24
6,5,10,1.594102870538913e-11,1.058345823756846e-23,34
6,5,11,1.425967179730821e-11,1.111170573021252e-23,32
6,5,12,2.271535434333913e-11,1.611780671356524e-23,47
6,5,13,2.767837314341013e-11,2.447650803641163e-23,51
6,5,14,3.893816177575558e-11,4.210471030306178e-23,64
6,5,15,4.021781714251563e-11,3.747599356857542e-23,69
6,5,16,3.319061190508706e-11,2.389037682518759e-23,63
6,5,17,3.321365064664847e-11,2.566044658861336e-23,68
6,5,18,4.488122939162976e-11,3.803752949807598e-23,81
6,5,19,5.032071432446945e-11,5.27788587336147e-23,87
6,5,20,4.848985810428994e-11,4.283803420547114e-23,94
6,5,21,5.315243734645525e-11,5.224955857243789e-23,98
6,5,22,5.742693974341042e-11,5.721482902239438e-23,103
6,5,23,5.142102253183583e-11,5.342149942575823e-23,97
6,5,24,5.104144003750377e-11,6.171862549617546e-23,95
6,5,25,4.458766855914483e-11,4.953313569575652e-23,85
6,5,26,3.008327636632827e-11,3.390227501785077e-23,58
6,5,27,3.349486128018728e-11,4.275262029247981e-23,49
6,5,28,1.414784818539205e-11,2.116235478873094e-23,20
6,5,29,5.096605187534029e-12,4.526370200362045e-24,10
6,5,30,2.788463539910542e-12,1.977229639860084e-24,5
6,5,31,5.240151712306022e-12,8.564071739830462e-24,5
6,5,32,1.394174755945749e-12,8.958390116657649e-25,5
6,5,33,2.127375050360454e-12,1.269906507541315e-24,5
6,5,34,2.512068161219832e-12,1.586302887667383e-24,4
6,5,35,2.479379940370237e-12,1.932923695543937e-24,182
6,5,36,4.215642882972053e-13,7.550490792894152e-27,79
6,5,37,1.174534875274576e-13,2.720684859108519e-27,14
6,5,38,0,0,0
6,5,39,3.737411573176853e-15,1.396824526731628e-29,1
6,6,0,4.408131230298494e-14,1.845037157668314e-27,3
6,6,1,0,0,0
6,6,2,2.518955999275789e-13,5.051062505944671e-26,7
6,6,3,2.726647045280489e-13,2.646255344073631e-26,21
6,6,4,9.202565056987669e-13,1.056572249498436e-25,64
6,6,5,6.789753879981364e-12,2.488676796349905e-24,97
6,6,6,9.629717235750211e-12,1.044442844600655e-23,16
6,6,7,8.340670459388887e-12,5.659875235118394e-24,17
6,6,8,1.279689305770889e-11,1.169687401376699e-23,25
6,6,9,1.171467866212579e-11,1.036372922653199e-23,23
6,6,10,2.367947833382081e-11,2.373931640695569e-23,39
6,6,11,2.655529788847009e-11,1.995593584460253e-23,49
6,6,12,2.746886115038921e-11,1.729911130642044e-23,53
6,6,13,3.510257048092792e-11,2.710170721006746e-23,62
6,6,14,3.959537207012308e-11,3.601694093657869e-23,72
6,6,15,4.433799273757916e-11,3.409005110555278e-23,84
6,6,16,3.785236862648592e-11,2.892103443414466e-23,79
6,6,17,4.197429549905234e-11,3.152382476358022e-23,82
6,6,18,4.595070087083997e-11,3.749888061444143e-23,89
6,6,19,4.933559260218599e-11,3.358239841988233e-23,106
6,6,20,5.247274645002036e-11,3.79799587712533e-23,111
6,6,21,7.501914072281421e-11,7.077869458581937e-23,141
6,6,22,8.381626758851436e-11,8.353793206882745e-23,164
6,6,23,7.159520011152416e-11,5.918426277433e-23,134
6,6,24,7.395610109589227e-11,7.587496352066784e-23,132
6,6,25,5.895725113808875e-11,5.300577766959318e-23,118
6,6,26,4.301154556221429e-11,3.941132913781724e-23,93
6,6,27,2.699774118124817e-11,2.645298144732846e-23,50
6,6,28,1.215816034947478e-11,1.545670431985378e-23,20
6,6,29,6.864280472385063e-12,9.432528629525385e-24,9
6,6,30,8.479233106925397e-13,7.189739408157972e-25,1
6,6,31,8.902120047409956e-13,4.792205540948424e-25,2
6,6,32,1.542629193504199e-12,1.082343954551087e-24,5
6,6,33,1.314298875561625e-12,9.609060808113349e-25,4
6,6,34,2.200851786927064e-12,1.243535396956633e-24,4
6,6,35,7.66511679463023e-13,2.286763443805159e-26,193
6,6,36,3.485254209586507e-13,5.996922972834592e-27,85
6,6,37,1.611651880431456e-13,4.107135013155116e-27,17
6,6,38,0,0,0
6,6,39,2.234691766845588e-14,3.342611405961406e-28,6
6,7,0,1.169445591541718e-14,7.247503501751376e-29,3
6,7,1,0,0,0
6,7,2,1.89920014227207e-14,2.577732388413249e-28,6
6,7,3,2.347263471067877e-13,1.70128200238154e-26,14
6,7,4,3.599584444789267e-13,8.255095566145038e-27,51
6,7,5,3.375680710666341e-12,1.060976113927846e-24,101
6,7,6,8.617664876883688e-12,6.946697023672072e-24,17
6,7,7,1.35159613563534e-11,1.355230431530196e-23,26
6,7,8,1.209693079784323e-11,7.145053153025416e-24,27
6,7,9,1.705364102807045e-11,1.303289076827562e-23,30
6,7,10,2.260433206035518e-11,1.973800390385481e-23,46
6,7,11,3.107961242375123e-11,2.911622148664633e-23,52
6,7,12,3.447225713845799e-11,2.51438441905668e-23,63
6,7,13,4.346067512740186e-11,3.961691118825399e-23,75
6,7,14,4.25468415922393e-11,2.946590489619595e-23,85
6,7,15,5.507195257077621e-11,1.381375051279429e-22,92
6,7,16,5.514966300599111e-11,4.460321079603672e-23,96
6,7,17,5.112152908323585e-11,3.70677832149885e-23,102
6,7,18,6.25094381711595e-11,5.904533922026168e-23,113
6,7,19,5.934999987533679e-11,4.263593863645304e-23,122
6,7,20,7.023021218435969e-11,6.575771917568713e-23,127
6,7,21,7.42175832958261e-11,7.916100743129018e-23,134
6,7,22,8.168615377382574e-11,8.451496571816536e-23,151
6,7,23,7.175711585489367e-11,6.231547701462451e-23,149
6,7,24,7.692249602112383e-11,7.787118653651964e-23,139
6,7,25,6.613951946148231e-11,7.169071212518619e-23,116
6,7,26,4.843817611396081e-11,5.53557474554922e-23,89
6,7,27,3.643413513777713e-11,3.815331476820513e-23,57
6,7,28,1.667196530535957e-11,1.575466715601469e-23,27
6,7,29,1.852721285175174e-12,1.015343621077029e-24,4
6,7,30,2.923743137271337e-12,1.570114696436362e-24,7
6,7,31,1.512249608328955e-12,1.112480116293823e-24,3
6,7,32,1.634823983879852e-12,1.511752870232383e-24,4
6,7,33,1.999933372264276e-12,1.309319884826646e-24,5
6,7,34,3.1622097897544e-12,5.234446088582779e-24,6
6,7,35,2.284133901268953e-12,1.452258854257971e-24,218
6,7,36,4.953799047046892e-13,1.608832216822041e-26,88
6,7,37,7.660716389861058e-14,1.725702399808542e-27,10
6,7,38,0,0,0
6,7,39,1.740509334735451e-15,1.793838630184252e-30,3
6,8,0,5.963208896478084e-16,3.555986034303537e-31,1
6,8,1,0,0,0
6,8,2,1.654238829433441e-14,1.810475838293458e-28,2
6,8,3,1.046934880327907e-13,1.666029000468312e-27,16
6,8,4,5.106996091950784e-13,1.372255209395202e-26,66
6,8,5,6.28754232087633e-12,3.433352113131017e-24,106
6,8,6,9.864869825205838e-12,8.178103473679753e-24,22
6,8,7,1.027472082030353e-11,5.940396009575501e-24,22
6,8,8,9.588159869166177e-12,6.932888992290241e-24,16
6,8,9,1.179171330899822e-11,1.080464908118935e-23,29
6,8,10,2.11720698259012e-11,1.679009577598137e-23,41
6,8,11,2.721603240162317e-11,2.122531713591929e-23,45
6,8,12,3.191488240915137e-11,2.063346657494926e-23,61
6,8,13,3.899436920643863e-11,2.652632106523883e-23,76
6,8,14,4.885128142343966e-11,3.614985193190893e-23,88
6,8,15,4.507094964639619e-11,4.09803151819921e-23,83
6,8,16,4.34642955480025e-11,3.317944449779459e-23,85
6,8,17,4.501678967307777e-11,3.495175185376794e-23,89
6,8,18,4.515207578705315e-11,3.807647655359482e-23,91
6,8,19,5.945193045138482e-11,6.478211081046202e-23,100
6,8,20,6.709615749107984e-11,5.272628120303865e-23,141
6,8,21,7.625521448562647e-11,6.007140040225013e-23,146
6,8,22,8.867324165450506e-11,9.637064749887592e-23,155
6,8,23,7.733567147907424e-11,7.716455789543524e-23,142
6,8,24,6.805674879761504e-11,6.894009969832121e-23,135
6,8,25,5.916627829186579e-11,5.684227495420522e-23,112
6,8,26,3.566926064696952e-11,3.243219723286665e-23,77
6,8,27,3.859181276490917e-11,4.634264589960827e-23,63
6,8,28,1.066248068885086e-11,9.324402718742062e-24,18
6,8,29,4.660942158711047e-12,6.988155905341067e-24,8
6,8,30,1.749516543877832e-12,8.774881126036507e-25,4
6,8,31,1.23029253119808e-12,7.685978092373621e-25,2
6,8,32,1.928394367871254e-12,1.015670648615768e-24,4
6,8,33,1.510610878840987e-12,5.868478231138856e-25,5
6,8,34,2.82432068911591e-12,2.244544656891484e-24,5
6,8,35,1.759701432651641e-12,6.142039294067625e-25,200
6,8,36,5.724465208390664e-13,1.45440215731181e-26,88
6,8,37,3.942056471712127e-14,5.127186732214224e-28,8
6,8,38,0,0,0
6,8,39,2.983089570752399e-14,5.944780983199076e-28,4
6,9,0,1.223870522019734e-14,1.397963572275783e-28,3
6,9,1,0,0,0
6,9,2,4.266501459539455e-15,1.156261550831315e-29,3
6,9,3,4.97286425893372e-13,8.21178198053467e-26,21
6,9,4,1.524349129129623e-12,8.125788075016252e-25,57
6,9,5,7.911705828065527e-12,4.560201942028269e-24,99
6,9,6,9.61354337772322e-12,8.990035934128384e-24,19
6,9,7,1.184499400150542e-11,1.185516986731957e-23,22
6,9,8,1.559211354954419e-11,1.934487031512292e-23,31
6,9,9,1.838981043476545e-11,1.434391535613468e-23,32
6,9,10,2.888556537479933e-11,2.631752479211157e-23,44
6,9,11,2.329046524755672e-11,1.696589363899424e-23,52
6,9,12,2.337721632672913e-11,1.681028394714584e-23,46
6,9,13,2.307980735340138e-11,1.755116188369997e-23,47
6,9,14,2.626435907636083e-11,1.757592180381e-23,57
6,9,15,3.150984302044641e-11,2.452744604731746e-23,58
6,9,16,3.185243872876119e-11,2.218617407914288e-23,65
6,9,17,3.363086214647994e-11,2.82728344851317e-23,72
6,9,18,4.632105614533106e-11,3.972375284013195e-23,93
6,9,19,4.615454893867022e-11,3.318890224623102e-23,101
6,9,20,6.239232394649524e-11,5.057740158617652e-23,124
