# mesh name: dosimeterMesh
# primitive scorer name: nOfTrackAll
# iX, iY, iZ, total(value) , total(val^2), entry
0,0,0,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,4,0,0,0
0,0,5,0,0,0
0,0,6,0,0,0
0,0,7,0,0,0
0,0,8,0,0,0
0,0,9,0,0,0
0,0,10,1,1,1
0,0,11,0,0,0
0,0,12,0,0,0
0,0,13,0,0,0
0,0,14,1,1,1
0,0,15,0,0,0
0,0,16,0,0,0
0,0,17,0,0,0
0,0,18,2,2,2
0,0,19,1,1,1
0,0,20,0,0,0
0,0,21,0,0,0
0,0,22,0,0,0
0,0,23,0,0,0
0,0,24,0,0,0
0,0,25,1,1,1
0,0,26,0,0,0
0,0,27,0,0,0
0,0,28,0,0,0
0,0,29,0,0,0
0,0,30,0,0,0
0,0,31,0,0,0
0,0,32,0,0,0
0,0,33,0,0,0
0,0,34,0,0,0
0,0,35,0,0,0
0,0,36,0,0,0
0,0,37,0,0,0
0,0,38,0,0,0
0,0,39,0,0,0
0,1,0,0,0,0
0,1,1,0,0,0
0,1,2,0,0,0
0,1,3,0,0,0
0,1,4,0,0,0
0,1,5,0,0,0
0,1,6,0,0,0
0,1,7,0,0,0
0,1,8,1,1,1
0,1,9,1,1,1
0,1,10,1,1,1
0,1,11,0,0,0
0,1,12,0,0,0
0,1,13,1,1,1
0,1,14,1,1,1
0,1,15,2,2,2
0,1,16,0,0,0
0,1,17,0,0,0
0,1,18,2,2,2
0,1,19,4,4,4
0,1,20,0,0,0
0,1,21,0,0,0
0,1,22,0,0,0
0,1,23,0,0,0
0,1,24,0,0,0
0,1,25,0,0,0
0,1,26,0,0,0
0,1,27,1,1,1
0,1,28,1,1,1
0,1,29,0,0,0
0,1,30,0,0,0
0,1,31,0,0,0
0,1,32,0,0,0
0,1,33,0,0,0
0,1,34,0,0,0
0,1,35,0,0,0
0,1,36,0,0,0
0,1,37,0,0,0
0,1,38,0,0,0
0,1,39,0,0,0
0,2,0,0,0,0
0,2,1,0,0,0
0,2,2,0,0,0
0,2,3,0,0,0
0,2,4,0,0,0
0,2,5,0,0,0
0,2,6,0,0,0
0,2,7,2,4,1
0,2,8,3,5,2
0,2,9,1,1,1
0,2,10,0,0,0
0,2,11,0,0,0
0,2,12,0,0,0
0,2,13,2,2,2
0,2,14,3,5,2
0,2,15,2,2,2
0,2,16,0,0,0
0,2,17,1,1,1
0,2,18,1,1,1
0,2,19,2,2,2
0,2,20,1,1,1
0,2,21,0,0,0
0,2,22,0,0,0
0,2,23,0,0,0
0,2,24,0,0,0
0,2,25,0,0,0
0,2,26,1,1,1
0,2,27,2,2,2
0,2,28,1,1,1
0,2,29,1,1,1
0,2,30,0,0,0
0,2,31,0,0,0
0,2,32,0,0,0
0,2,33,0,0,0
0,2,34,0,0,0
0,2,35,0,0,0
0,2,36,0,0,0
0,2,37,1,1,1
0,2,38,1,1,1
0,2,39,1,1,1
0,3,0,0,0,0
0,3,1,0,0,0
0,3,2,0,0,0
0,3,3,0,0,0
0,3,4,0,0,0
0,3,5,0,0,0
0,3,6,0,0,0
0,3,7,0,0,0
0,3,8,1,1,1
0,3,9,1,1,1
0,3,10,0,0,0
0,3,11,0,0,0
0,3,12,0,0,0
0,3,13,2,2,2
0,3,14,1,1,1
0,3,15,0,0,0
0,3,16,0,0,0
0,3,17,1,1,1
0,3,18,0,0,0
0,3,19,0,0,0
0,3,20,1,1,1
0,3,21,0,0,0
0,3,22,0,0,0
0,3,23,0,0,0
0,3,24,0,0,0
0,3,25,0,0,0
0,3,26,1,1,1
0,3,27,0,0,0
0,3,28,1,1,1
0,3,29,0,0,0
0,3,30,0,0,0
0,3,31,0,0,0
0,3,32,0,0,0
0,3,33,0,0,0
0,3,34,0,0,0
0,3,35,0,0,0
0,3,36,0,0,0
0,3,37,0,0,0
0,3,38,0,0,0
0,3,39,0,0,0
0,4,0,0,0,0
0,4,1,0,0,0
0,4,2,0,0,0
0,4,3,0,0,0
0,4,4,0,0,0
0,4,5,0,0,0
0,4,6,1,1,1
0,4,7,2,2,2
0,4,8,2,2,2
0,4,9,2,2,2
0,4,10,0,0,0
0,4,11,0,0,0
0,4,12,0,0,0
0,4,13,1,1,1
0,4,14,1,1,1
0,4,15,2,2,2
0,4,16,0,0,0
0,4,17,0,0,0
0,4,18,0,0,0
0,4,19,0,0,0
0,4,20,0,0,0
0,4,21,0,0,0
0,4,22,0,0,0
0,4,23,0,0,0
0,4,24,0,0,0
0,4,25,0,0,0
0,4,26,0,0,0
0,4,27,0,0,0
0,4,28,0,0,0
0,4,29,0,0,0
0,4,30,1,1,1
0,4,31,0,0,0
0,4,32,0,0,0
0,4,33,0,0,0
0,4,34,0,0,0
0,4,35,0,0,0
0,4,36,0,0,0
0,4,37,0,0,0
0,4,38,0,0,0
0,4,39,0,0,0
0,5,0,0,0,0
0,5,1,0,0,0
0,5,2,0,0,0
0,5,3,0,0,0
0,5,4,0,0,0
0,5,5,0,0,0
0,5,6,0,0,0
0,5,7,0,0,0
0,5,8,0,0,0
0,5,9,1,1,1
0,5,10,1,1,1
0,5,11,0,0,0
0,5,12,0,0,0
0,5,13,0,0,0
0,5,14,0,0,0
0,5,15,2,2,2
0,5,16,1,1,1
0,5,17,0,0,0
0,5,18,0,0,0
0,5,19,1,1,1
0,5,20,1,1,1
0,5,21,1,1,1
0,5,22,0,0,0
0,5,23,0,0,0
0,5,24,0,0,0
0,5,25,2,2,2
0,5,26,1,1,1
0,5,27,0,0,0
0,5,28,0,0,0
0,5,29,1,1,1
0,5,30,1,1,1
0,5,31,0,0,0
0,5,32,0,0,0
0,5,33,0,0,0
0,5,34,0,0,0
0,5,35,0,0,0
0,5,36,0,0,0
0,5,37,0,0,0
0,5,38,0,0,0
0,5,39,0,0,0
0,6,0,0,0,0
0,6,1,0,0,0
0,6,2,0,0,0
0,6,3,1,1,1
0,6,4,2,4,1
0,6,5,0,0,0
0,6,6,0,0,0
0,6,7,2,4,1
0,6,8,0,0,0
0,6,9,0,0,0
0,6,10,1,1,1
0,6,11,1,1,1
0,6,12,0,0,0
0,6,13,0,0,0
0,6,14,1,1,1
0,6,15,1,1,1
0,6,16,1,1,1
0,6,17,2,2,2
0,6,18,0,0,0
0,6,19,1,1,1
0,6,20,0,0,0
0,6,21,1,1,1
0,6,22,0,0,0
0,6,23,0,0,0
0,6,24,3,5,2
0,6,25,1,1,1
0,6,26,2,4,1
0,6,27,2,4,1
0,6,28,1,1,1
0,6,29,1,1,1
0,6,30,1,1,1
0,6,31,0,0,0
0,6,32,0,0,0
0,6,33,1,1,1
0,6,34,1,1,1
0,6,35,1,1,1
0,6,36,0,0,0
0,6,37,1,1,1
0,6,38,1,1,1
0,6,39,1,1,1
0,7,0,1,1,1
0,7,1,1,1,1
0,7,2,0,0,0
0,7,3,0,0,0
0,7,4,0,0,0
0,7,5,0,0,0
0,7,6,0,0,0
0,7,7,2,4,1
0,7,8,0,0,0
0,7,9,0,0,0
0,7,10,0,0,0
0,7,11,1,1,1
0,7,12,2,2,2
0,7,13,1,1,1
0,7,14,0,0,0
0,7,15,2,2,2
0,7,16,0,0,0
0,7,17,0,0,0
0,7,18,2,2,2
0,7,19,0,0,0
0,7,20,0,0,0
0,7,21,0,0,0
0,7,22,0,0,0
0,7,23,3,5,2
0,7,24,5,9,3
0,7,25,0,0,0
0,7,26,0,0,0
0,7,27,0,0,0
0,7,28,0,0,0
0,7,29,0,0,0
0,7,30,0,0,0
0,7,31,0,0,0
0,7,32,1,1,1
0,7,33,1,1,1
0,7,34,0,0,0
0,7,35,0,0,0
0,7,36,1,1,1
0,7,37,1,1,1
0,7,38,1,1,1
0,7,39,0,0,0
0,8,0,0,0,0
0,8,1,0,0,0
0,8,2,0,0,0
0,8,3,0,0,0
0,8,4,0,0,0
0,8,5,0,0,0
0,8,6,0,0,0
0,8,7,0,0,0
0,8,8,0,0,0
0,8,9,0,0,0
0,8,10,0,0,0
0,8,11,2,2,2
0,8,12,2,2,2
0,8,13,2,2,2
0,8,14,2,2,2
0,8,15,2,2,2
0,8,16,1,1,1
0,8,17,1,1,1
0,8,18,0,0,0
0,8,19,0,0,0
0,8,20,0,0,0
0,8,21,0,0,0
0,8,22,0,0,0
0,8,23,0,0,0
0,8,24,3,5,2
0,8,25,2,4,1
0,8,26,1,1,1
0,8,27,0,0,0
0,8,28,0,0,0
0,8,29,1,1,1
0,8,30,0,0,0
0,8,31,0,0,0
0,8,32,1,1,1
0,8,33,1,1,1
0,8,34,0,0,0
0,8,35,0,0,0
0,8,36,0,0,0
0,8,37,0,0,0
0,8,38,0,0,0
0,8,39,0,0,0
0,9,0,0,0,0
0,9,1,0,0,0
0,9,2,0,0,0
0,9,3,0,0,0
0,9,4,0,0,0
0,9,5,0,0,0
0,9,6,1,1,1
0,9,7,1,1,1
0,9,8,0,0,0
0,9,9,0,0,0
0,9,10,1,1,1
0,9,11,1,1,1
0,9,12,0,0,0
0,9,13,0,0,0
0,9,14,0,0,0
0,9,15,1,1,1
0,9,16,0,0,0
0,9,17,1,1,1
0,9,18,0,0,0
0,9,19,0,0,0
0,9,20,2,2,2
0,9,21,0,0,0
0,9,22,1,1,1
0,9,23,1,1,1
0,9,24,1,1,1
0,9,25,1,1,1
0,9,26,1,1,1
0,9,27,0,0,0
0,9,28,0,0,0
0,9,29,1,1,1
0,9,30,0,0,0
0,9,31,0,0,0
0,9,32,1,1,1
0,9,33,2,2,2
0,9,34,2,2,2
0,9,35,0,0,0
0,9,36,0,0,0
0,9,37,0,0,0
0,9,38,0,0,0
0,9,39,0,0,0
0,10,0,0,0,0
0,10,1,0,0,0
0,10,2,0,0,0
0,10,3,0,0,0
0,10,4,0,0,0
0,10,5,0,0,0
0,10,6,1,1,1
0,10,7,0,0,0
0,10,8,0,0,0
0,10,9,0,0,0
0,10,10,0,0,0
0,10,11,0,0,0
0,10,12,0,0,0
0,10,13,1,1,1
0,10,14,2,2,2
0,10,15,2,2,2
0,10,16,0,0,0
0,10,17,1,1,1
0,10,18,0,0,0
0,10,19,0,0,0
0,10,20,1,1,1
0,10,21,0,0,0
0,10,22,0,0,0
0,10,23,2,4,1
0,10,24,1,1,1
0,10,25,0,0,0
0,10,26,1,1,1
0,10,27,2,2,2
0,10,28,1,1,1
0,10,29,0,0,0
0,10,30,0,0,0
0,10,31,0,0,0
0,10,32,0,0,0
0,10,33,0,0,0
0,10,34,1,1,1
0,10,35,1,1,1
0,10,36,0,0,0
0,10,37,1,1,1
0,10,38,1,1,1
0,10,39,1,1,1
0,11,0,0,0,0
0,11,1,0,0,0
0,11,2,0,0,0
0,11,3,0,0,0
0,11,4,0,0,0
0,11,5,0,0,0
0,11,6,0,0,0
0,11,7,0,0,0
0,11,8,0,0,0
0,11,9,0,0,0
0,11,10,1,1,1
0,11,11,2,2,2
0,11,12,2,2,2
0,11,13,0,0,0
0,11,14,0,0,0
0,11,15,1,1,1
0,11,16,0,0,0
0,11,17,0,0,0
0,11,18,1,1,1
0,11,19,0,0,0
0,11,20,1,1,1
0,11,21,1,1,1
0,11,22,0,0,0
0,11,23,0,0,0
0,11,24,0,0,0
0,11,25,0,0,0
0,11,26,0,0,0
0,11,27,1,1,1
0,11,28,1,1,1
0,11,29,0,0,0
0,11,30,0,0,0
0,11,31,0,0,0
0,11,32,0,0,0
0,11,33,0,0,0
0,11,34,0,0,0
0,11,35,1,1,1
0,11,36,1,1,1
0,11,37,1,1,1
0,11,38,0,0,0
0,11,39,1,1,1
0,12,0,0,0,0
0,12,1,0,0,0
0,12,2,0,0,0
0,12,3,0,0,0
0,12,4,2,2,2
0,12,5,2,2,2
0,12,6,1,1,1
0,12,7,0,0,0
0,12,8,0,0,0
0,12,9,0,0,0
0,12,10,0,0,0
0,12,11,1,1,1
0,12,12,1,1,1
0,12,13,0,0,0
0,12,14,0,0,0
0,12,15,0,0,0
0,12,16,0,0,0
0,12,17,1,1,1
0,12,18,1,1,1
0,12,19,1,1,1
0,12,20,0,0,0
0,12,21,0,0,0
0,12,22,0,0,0
0,12,23,2,2,2
0,12,24,1,1,1
0,12,25,0,0,0
0,12,26,0,0,0
0,12,27,1,1,1
0,12,28,3,3,3
0,12,29,1,1,1
0,12,30,2,4,1
0,12,31,3,3,3
0,12,32,3,3,3
0,12,33,0,0,0
0,12,34,0,0,0
0,12,35,0,0,0
0,12,36,0,0,0
0,12,37,0,0,0
0,12,38,0,0,0
0,12,39,0,0,0
0,13,0,1,1,1
0,13,1,0,0,0
0,13,2,0,0,0
0,13,3,1,1,1
0,13,4,2,2,2
0,13,5,0,0,0
0,13,6,0,0,0
0,13,7,0,0,0
0,13,8,0,0,0
0,13,9,0,0,0
0,13,10,0,0,0
0,13,11,0,0,0
0,13,12,0,0,0
0,13,13,0,0,0
0,13,14,1,1,1
0,13,15,1,1,1
0,13,16,0,0,0
0,13,17,1,1,1
0,13,18,1,1,1
0,13,19,0,0,0
0,13,20,1,1,1
0,13,21,0,0,0
0,13,22,0,0,0
0,13,23,1,1,1
0,13,24,1,1,1
0,13,25,0,0,0
0,13,26,0,0,0
0,13,27,0,0,0
0,13,28,0,0,0
0,13,29,1,1,1
0,13,30,8,38,3
0,13,31,4,16,1
0,13,32,2,2,2
0,13,33,1,1,1
0,13,34,0,0,0
0,13,35,0,0,0
0,13,36,0,0,0
0,13,37,0,0,0
0,13,38,0,0,0
0,13,39,0,0,0
0,14,0,1,1,1
0,14,1,0,0,0
0,14,2,0,0,0
0,14,3,0,0,0
0,14,4,1,1,1
0,14,5,3,5,2
0,14,6,0,0,0
0,14,7,1,1,1
0,14,8,2,2,2
0,14,9,1,1,1
0,14,10,0,0,0
0,14,11,0,0,0
0,14,12,1,1,1
0,14,13,2,2,2
0,14,14,3,3,3
0,14,15,0,0,0
0,14,16,0,0,0
0,14,17,1,1,1
0,14,18,1,1,1
0,14,19,0,0,0
0,14,20,2,2,2
0,14,21,0,0,0
0,14,22,3,5,2
0,14,23,0,0,0
0,14,24,3,9,1
0,14,25,1,1,1
0,14,26,1,1,1
0,14,27,2,2,2
0,14,28,1,1,1
0,14,29,1,1,1
0,14,30,2,2,2
0,14,31,1,1,1
0,14,32,1,1,1
0,14,33,2,2,2
0,14,34,2,2,2
0,14,35,0,0,0
0,14,36,0,0,0
0,14,37,0,0,0
0,14,38,0,0,0
0,14,39,0,0,0
0,15,0,0,0,0
0,15,1,0,0,0
0,15,2,0,0,0
0,15,3,0,0,0
0,15,4,1,1,1
0,15,5,0,0,0
0,15,6,1,1,1
0,15,7,1,1,1
0,15,8,2,2,2
0,15,9,1,1,1
0,15,10,1,1,1
0,15,11,0,0,0
0,15,12,1,1,1
0,15,13,1,1,1
0,15,14,1,1,1
0,15,15,0,0,0
0,15,16,0,0,0
0,15,17,1,1,1
0,15,18,0,0,0
0,15,19,1,1,1
0,15,20,1,1,1
0,15,21,0,0,0
0,15,22,1,1,1
0,15,23,0,0,0
0,15,24,7,37,2
0,15,25,5,17,2
0,15,26,0,0,0
0,15,27,1,1,1
0,15,28,0,0,0
0,15,29,1,1,1
0,15,30,2,2,2
0,15,31,1,1,1
0,15,32,0,0,0
0,15,33,0,0,0
0,15,34,1,1,1
0,15,35,1,1,1
0,15,36,0,0,0
0,15,37,0,0,0
0,15,38,0,0,0
0,15,39,0,0,0
0,16,0,0,0,0
0,16,1,0,0,0
0,16,2,0,0,0
0,16,3,0,0,0
0,16,4,0,0,0
0,16,5,0,0,0
0,16,6,1,1,1
0,16,7,0,0,0
0,16,8,0,0,0
0,16,9,1,1,1
0,16,10,0,0,0
0,16,11,0,0,0
0,16,12,0,0,0
0,16,13,0,0,0
0,16,14,1,1,1
0,16,15,2,2,2
0,16,16,1,1,1
0,16,17,0,0,0
0,16,18,1,1,1
0,16,19,2,2,2
0,16,20,0,0,0
0,16,21,0,0,0
0,16,22,0,0,0
0,16,23,0,0,0
0,16,24,2,2,2
0,16,25,1,1,1
0,16,26,0,0,0
0,16,27,0,0,0
0,16,28,0,0,0
0,16,29,0,0,0
0,16,30,0,0,0
0,16,31,1,1,1
0,16,32,1,1,1
0,16,33,0,0,0
0,16,34,0,0,0
0,16,35,0,0,0
0,16,36,1,1,1
0,16,37,0,0,0
0,16,38,0,0,0
0,16,39,0,0,0
0,17,0,0,0,0
0,17,1,0,0,0
0,17,2,0,0,0
0,17,3,0,0,0
0,17,4,0,0,0
0,17,5,0,0,0
0,17,6,0,0,0
0,17,7,0,0,0
0,17,8,0,0,0
0,17,9,1,1,1
0,17,10,1,1,1
0,17,11,0,0,0
0,17,12,0,0,0
0,17,13,0,0,0
0,17,14,0,0,0
0,17,15,2,2,2
0,17,16,0,0,0
0,17,17,0,0,0
0,17,18,1,1,1
0,17,19,0,0,0
0,17,20,0,0,0
0,17,21,0,0,0
0,17,22,0,0,0
0,17,23,0,0,0
0,17,24,0,0,0
0,17,25,2,2,2
0,17,26,1,1,1
0,17,27,2,2,2
0,17,28,1,1,1
0,17,29,0,0,0
0,17,30,0,0,0
0,17,31,0,0,0
0,17,32,0,0,0
0,17,33,0,0,0
0,17,34,0,0,0
0,17,35,0,0,0
0,17,36,1,1,1
0,17,37,1,1,1
0,17,38,0,0,0
0,17,39,0,0,0
0,18,0,0,0,0
0,18,1,0,0,0
0,18,2,0,0,0
0,18,3,3,5,2
0,18,4,1,1,1
0,18,5,0,0,0
0,18,6,1,1,1
0,18,7,2,2,2
0,18,8,1,1,1
0,18,9,0,0,0
0,18,10,2,4,1
0,18,11,0,0,0
0,18,12,0,0,0
0,18,13,0,0,0
0,18,14,1,1,1
0,18,15,1,1,1
0,18,16,0,0,0
0,18,17,0,0,0
0,18,18,0,0,0
0,18,19,0,0,0
0,18,20,0,0,0
0,18,21,0,0,0
0,18,22,0,0,0
0,18,23,0,0,0
0,18,24,0,0,0
0,18,25,0,0,0
0,18,26,0,0,0
0,18,27,1,1,1
0,18,28,1,1,1
0,18,29,0,0,0
0,18,30,0,0,0
0,18,31,0,0,0
0,18,32,0,0,0
0,18,33,0,0,0
0,18,34,0,0,0
0,18,35,1,1,1
0,18,36,0,0,0
0,18,37,0,0,0
0,18,38,0,0,0
0,18,39,0,0,0
0,19,0,0,0,0
0,19,1,0,0,0
0,19,2,0,0,0
0,19,3,1,1,1
0,19,4,0,0,0
0,19,5,1,1,1
0,19,6,1,1,1
0,19,7,1,1,1
0,19,8,0,0,0
0,19,9,0,0,0
0,19,10,0,0,0
0,19,11,0,0,0
0,19,12,0,0,0
0,19,13,0,0,0
0,19,14,1,1,1
0,19,15,0,0,0
0,19,16,0,0,0
0,19,17,0,0,0
0,19,18,0,0,0
0,19,19,0,0,0
0,19,20,0,0,0
0,19,21,0,0,0
0,19,22,0,0,0
0,19,23,0,0,0
0,19,24,0,0,0
0,19,25,0,0,0
0,19,26,0,0,0
0,19,27,0,0,0
0,19,28,0,0,0
0,19,29,0,0,0
0,19,30,0,0,0
0,19,31,0,0,0
0,19,32,0,0,0
0,19,33,0,0,0
0,19,34,0,0,0
0,19,35,4,8,2
0,19,36,5,25,1
0,19,37,0,0,0
0,19,38,0,0,0
0,19,39,0,0,0
1,0,0,1,1,1
1,0,1,1,1,1
1,0,2,1,1,1
1,0,3,1,1,1
1,0,4,1,1,1
1,0,5,0,0,0
1,0,6,0,0,0
1,0,7,0,0,0
1,0,8,1,1,1
1,0,9,1,1,1
1,0,10,1,1,1
1,0,11,0,0,0
1,0,12,0,0,0
1,0,13,0,0,0
1,0,14,1,1,1
1,0,15,0,0,0
1,0,16,0,0,0
1,0,17,0,0,0
1,0,18,2,2,2
1,0,19,1,1,1
1,0,20,0,0,0
1,0,21,0,0,0
1,0,22,0,0,0
1,0,23,0,0,0
1,0,24,1,1,1
1,0,25,1,1,1
1,0,26,0,0,0
1,0,27,0,0,0
1,0,28,0,0,0
1,0,29,0,0,0
1,0,30,0,0,0
1,0,31,1,1,1
1,0,32,1,1,1
1,0,33,0,0,0
1,0,34,0,0,0
1,0,35,0,0,0
1,0,36,0,0,0
1,0,37,0,0,0
1,0,38,0,0,0
1,0,39,0,0,0
1,1,0,0,0,0
1,1,1,0,0,0
1,1,2,0,0,0
1,1,3,0,0,0
1,1,4,0,0,0
1,1,5,0,0,0
1,1,6,0,0,0
1,1,7,0,0,0
1,1,8,0,0,0
1,1,9,1,1,1
1,1,10,1,1,1
1,1,11,0,0,0
1,1,12,0,0,0
1,1,13,0,0,0
1,1,14,1,1,1
1,1,15,1,1,1
1,1,16,0,0,0
1,1,17,0,0,0
1,1,18,2,2,2
1,1,19,2,2,2
1,1,20,0,0,0
1,1,21,0,0,0
1,1,22,0,0,0
1,1,23,0,0,0
1,1,24,1,1,1
1,1,25,0,0,0
1,1,26,0,0,0
1,1,27,0,0,0
1,1,28,0,0,0
1,1,29,0,0,0
1,1,30,0,0,0
1,1,31,0,0,0
1,1,32,0,0,0
1,1,33,0,0,0
1,1,34,0,0,0
1,1,35,0,0,0
1,1,36,0,0,0
1,1,37,0,0,0
1,1,38,0,0,0
1,1,39,0,0,0
1,2,0,0,0,0
1,2,1,0,0,0
1,2,2,0,0,0
1,2,3,0,0,0
1,2,4,0,0,0
1,2,5,0,0,0
1,2,6,0,0,0
1,2,7,0,0,0
1,2,8,2,4,1
1,2,9,2,4,1
1,2,10,2,2,2
1,2,11,1,1,1
1,2,12,0,0,0
1,2,13,0,0,0
1,2,14,4,8,2
1,2,15,5,9,3
1,2,16,1,1,1
1,2,17,0,0,0
1,2,18,3,5,2
1,2,19,7,13,4
1,2,20,0,0,0
1,2,21,0,0,0
1,2,22,0,0,0
1,2,23,0,0,0
1,2,24,0,0,0
1,2,25,0,0,0
1,2,26,3,5,2
1,2,27,2,4,1
1,2,28,0,0,0
1,2,29,0,0,0
1,2,30,0,0,0
1,2,31,0,0,0
1,2,32,0,0,0
1,2,33,0,0,0
1,2,34,0,0,0
1,2,35,0,0,0
1,2,36,0,0,0
1,2,37,2,4,1
1,2,38,0,0,0
1,2,39,0,0,0
1,3,0,0,0,0
1,3,1,0,0,0
1,3,2,0,0,0
1,3,3,0,0,0
1,3,4,0,0,0
1,3,5,0,0,0
1,3,6,0,0,0
1,3,7,0,0,0
1,3,8,0,0,0
1,3,9,0,0,0
1,3,10,1,1,1
1,3,11,0,0,0
1,3,12,0,0,0
1,3,13,0,0,0
1,3,14,3,5,2
1,3,15,0,0,0
1,3,16,1,1,1
1,3,17,2,4,1
1,3,18,0,0,0
1,3,19,0,0,0
1,3,20,2,4,1
1,3,21,0,0,0
1,3,22,0,0,0
1,3,23,0,0,0
1,3,24,0,0,0
1,3,25,2,2,2
1,3,26,2,2,2
1,3,27,0,0,0
1,3,28,2,4,1
1,3,29,0,0,0
1,3,30,0,0,0
1,3,31,0,0,0
1,3,32,0,0,0
1,3,33,0,0,0
1,3,34,0,0,0
1,3,35,0,0,0
1,3,36,1,1,1
1,3,37,1,1,1
1,3,38,0,0,0
1,3,39,0,0,0
1,4,0,0,0,0
1,4,1,0,0,0
1,4,2,0,0,0
1,4,3,0,0,0
1,4,4,0,0,0
1,4,5,0,0,0
1,4,6,0,0,0
1,4,7,2,2,2
1,4,8,3,5,2
1,4,9,4,8,2
1,4,10,2,2,2
1,4,11,0,0,0
1,4,12,0,0,0
1,4,13,1,1,1
1,4,14,3,5,2
1,4,15,0,0,0
1,4,16,0,0,0
1,4,17,0,0,0
1,4,18,0,0,0
1,4,19,0,0,0
1,4,20,0,0,0
1,4,21,0,0,0
1,4,22,0,0,0
1,4,23,0,0,0
1,4,24,0,0,0
1,4,25,2,4,1
1,4,26,0,0,0
1,4,27,0,0,0
1,4,28,0,0,0
1,4,29,2,4,1
1,4,30,0,0,0
1,4,31,0,0,0
1,4,32,0,0,0
1,4,33,0,0,0
1,4,34,0,0,0
1,4,35,0,0,0
1,4,36,0,0,0
1,4,37,0,0,0
1,4,38,0,0,0
1,4,39,0,0,0
1,5,0,0,0,0
1,5,1,0,0,0
1,5,2,0,0,0
1,5,3,0,0,0
1,5,4,0,0,0
1,5,5,0,0,0
1,5,6,0,0,0
1,5,7,2,4,1
1,5,8,1,1,1
1,5,9,1,1,1
1,5,10,2,4,1
1,5,11,0,0,0
1,5,12,0,0,0
1,5,13,0,0,0
1,5,14,2,4,1
1,5,15,4,6,3
1,5,16,3,5,2
1,5,17,0,0,0
1,5,18,0,0,0
1,5,19,1,1,1
1,5,20,1,1,1
1,5,21,0,0,0
1,5,22,0,0,0
1,5,23,0,0,0
1,5,24,0,0,0
1,5,25,1,1,1
1,5,26,0,0,0
1,5,27,1,1,1
1,5,28,3,5,2
1,5,29,4,10,2
1,5,30,0,0,0
1,5,31,0,0,0
1,5,32,0,0,0
1,5,33,0,0,0
1,5,34,0,0,0
1,5,35,0,0,0
1,5,36,0,0,0
1,5,37,0,0,0
1,5,38,0,0,0
1,5,39,0,0,0
1,6,0,0,0,0
1,6,1,0,0,0
1,6,2,0,0,0
1,6,3,0,0,0
1,6,4,1,1,1
1,6,5,1,1,1
1,6,6,0,0,0
1,6,7,3,5,2
1,6,8,0,0,0
1,6,9,0,0,0
1,6,10,0,0,0
1,6,11,1,1,1
1,6,12,1,1,1
1,6,13,0,0,0
1,6,14,0,0,0
1,6,15,1,1,1
1,6,16,0,0,0
1,6,17,2,2,2
1,6,18,1,1,1
1,6,19,1,1,1
1,6,20,0,0,0
1,6,21,1,1,1
1,6,22,1,1,1
1,6,23,1,1,1
1,6,24,2,2,2
1,6,25,0,0,0
1,6,26,0,0,0
1,6,27,3,5,2
1,6,28,1,1,1
1,6,29,0,0,0
1,6,30,0,0,0
1,6,31,0,0,0
1,6,32,0,0,0
1,6,33,1,1,1
1,6,34,0,0,0
1,6,35,1,1,1
1,6,36,1,1,1
1,6,37,1,1,1
1,6,38,2,2,2
1,6,39,2,2,2
1,7,0,1,1,1
1,7,1,2,2,2
1,7,2,1,1,1
1,7,3,1,1,1
1,7,4,0,0,0
1,7,5,0,0,0
1,7,6,1,1,1
1,7,7,4,6,3
1,7,8,0,0,0
1,7,9,0,0,0
1,7,10,0,0,0
1,7,11,0,0,0
1,7,12,1,1,1
1,7,13,2,2,2
1,7,14,0,0,0
1,7,15,2,2,2
1,7,16,1,1,1
1,7,17,1,1,1
1,7,18,3,3,3
1,7,19,1,1,1
1,7,20,0,0,0
1,7,21,0,0,0
1,7,22,1,1,1
1,7,23,3,3,3
1,7,24,2,2,2
1,7,25,0,0,0
1,7,26,0,0,0
1,7,27,0,0,0
1,7,28,0,0,0
1,7,29,0,0,0
1,7,30,1,1,1
1,7,31,1,1,1
1,7,32,2,2,2
1,7,33,1,1,1
1,7,34,1,1,1
1,7,35,1,1,1
1,7,36,1,1,1
1,7,37,0,0,0
1,7,38,0,0,0
1,7,39,0,0,0
1,8,0,0,0,0
1,8,1,0,0,0
1,8,2,0,0,0
1,8,3,0,0,0
1,8,4,0,0,0
1,8,5,0,0,0
1,8,6,1,1,1
1,8,7,1,1,1
1,8,8,0,0,0
1,8,9,0,0,0
1,8,10,0,0,0
1,8,11,0,0,0
1,8,12,2,2,2
1,8,13,2,2,2
1,8,14,2,2,2
1,8,15,3,3,3
1,8,16,2,2,2
1,8,17,1,1,1
1,8,18,0,0,0
1,8,19,1,1,1
1,8,20,0,0,0
1,8,21,0,0,0
1,8,22,1,1,1
1,8,23,1,1,1
1,8,24,4,4,4
1,8,25,2,2,2
1,8,26,0,0,0
1,8,27,0,0,0
1,8,28,0,0,0
1,8,29,0,0,0
1,8,30,1,1,1
1,8,31,1,1,1
1,8,32,1,1,1
1,8,33,0,0,0
1,8,34,0,0,0
1,8,35,0,0,0
1,8,36,0,0,0
1,8,37,0,0,0
1,8,38,0,0,0
1,8,39,0,0,0
1,9,0,0,0,0
