# mesh name: dosimeterMesh
# primitive scorer name: doseDep
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,0,32,2.813153166573786e-14,2.146559454466556e-28,7
0,0,33,2.044507184722579e-14,2.598470798471136e-28,7
0,0,34,6.186020599360803e-14,3.040633526948349e-27,7
0,0,35,1.304202569367073e-13,7.758279875615992e-27,7
0,0,36,1.52481249898056e-14,1.436103152288976e-28,5
0,0,37,1.211120946902015e-13,1.438967974406251e-26,3
0,0,38,7.133712347157988e-16,3.177690345096348e-31,2
0,0,39,1.248622666329944e-14,1.551638439844118e-28,2
0,1,0,7.206451161346235e-15,3.941520166913062e-29,2
0,1,1,9.76616126516822e-15,1.581792032034531e-29,16
0,1,2,2.07157065120491e-14,6.641124266463512e-29,19
0,1,3,1.677746148191003e-14,4.798215200947403e-29,10
0,1,4,5.694568750553347e-14,8.468083283644669e-28,18
0,1,5,8.779487444305106e-14,2.760841898364288e-27,13
0,1,6,8.717179884040124e-14,1.772099915974642e-27,23
0,1,7,5.311905069750898e-14,6.213039310780375e-28,16
0,1,8,1.58706549309989e-14,4.913427990986142e-29,17
0,1,9,8.967770995960566e-14,1.414293234963445e-27,26
0,1,10,3.739974782980169e-14,8.889764082325635e-28,20
0,1,11,2.16532813837607e-14,8.435771905538018e-29,18
0,1,12,1.106804104476294e-13,1.489067581539175e-27,31
0,1,13,6.554427164361934e-14,9.929479991302129e-28,22
0,1,14,9.747473003087373e-14,1.366763842445987e-27,29
0,1,15,8.844771627637859e-14,1.103453036557895e-27,26
0,1,16,1.091315061961061e-13,2.714287627489439e-27,31
