# mesh name: dosimeterMesh
# primitive scorer name: doseDepAll
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
3,9,29,7.03277068378076e-12,2.016980125693638e-25,1327
3,9,30,6.280084101827836e-12,1.62312275230186e-25,1275
3,9,31,6.506044911738238e-12,2.382176811723633e-25,1180
3,9,32,6.448612999306088e-12,1.967649041005612e-25,1155
3,9,33,5.660821926468398e-12,1.758020290343365e-25,1110
3,9,34,6.209701964788167e-12,2.985137444567187e-25,1077
3,9,35,4.60340228325293e-12,1.474236998419247e-25,911
3,9,36,3.505689984683479e-12,1.27356009338527e-25,579
3,9,37,1.568003782487191e-12,4.045887326213087e-25,264
3,9,38,3.497567699633526e-13,1.223286206695636e-25,3
3,9,39,1.922482338121581e-12,7.66650985672038e-26,219
3,10,0,5.110976500430617e-12,9.898571955471805e-25,275
3,10,1,4.681938200497367e-12,2.508025962136539e-24,11
3,10,2,4.135726560093894e-12,5.765034269903212e-25,349
3,10,3,5.66809251325439e-12,6.652038454651636e-25,537
3,10,4,6.511529262033407e-12,5.333080675298443e-25,845
3,10,5,7.366206477850663e-12,4.210513094874257e-25,1016
3,10,6,7.371059394786039e-12,3.258776299924954e-25,1112
3,10,7,8.958494561188082e-12,7.623867669266774e-25,1161
3,10,8,8.920986348549047e-12,7.047923555258783e-25,1258
3,10,9,9.096217935081244e-12,5.115686596257714e-25,1313
3,10,10,9.468713647795096e-12,4.242108257057492e-25,1448
3,10,11,9.470724036153115e-12,3.749066116813522e-25,1512
3,10,12,1.109319303130328e-11,1.083443599339373e-24,1610
3,10,13,1.060274395907143e-11,7.987372914213458e-25,1612
3,10,14,9.994814281111397e-12,3.012505367555451e-25,1609
3,10,15,1.171423836425295e-11,1.228781741749002e-24,1616
3,10,16,1.033719110126914e-11,3.548926329444713e-25,1654
3,10,17,1.090281364792361e-11,5.180182995211812e-25,1700
3,10,18,1.214642478259619e-11,8.043440334533187e-25,1790
3,10,19,1.175437410866657e-11,7.80852723508588e-25,1707
3,10,20,1.029151037234614e-11,5.741734039782287e-25,1638
3,10,21,1.217503499524321e-11,7.651186600536582e-25,1943
3,10,22,1.427301271801435e-11,7.863440575303852e-25,2453
3,10,23,1.546402610686571e-11,6.712381722882137e-25,2600
3,10,24,1.273086096007785e-11,3.62997775420852e-25,2465
3,10,25,1.069415214104678e-11,3.117937944744114e-25,2105
3,10,26,1.044878922925718e-11,3.481917830622139e-25,1954
3,10,27,8.760054937061726e-12,2.799280272198972e-25,1596
3,10,28,7.970056798691138e-12,2.305027410865427e-25,1385
3,10,29,6.338843608290221e-12,1.778832334903625e-25,1147
3,10,30,5.741520796389364e-12,1.534448784568844e-25,1166
3,10,31,5.624008990351083e-12,1.554798330612264e-25,1082
3,10,32,5.452965791922093e-12,1.704643327189987e-25,995
3,10,33,5.321566095984187e-12,1.478979426840837e-25,1082
3,10,34,5.003352515836552e-12,1.597187270560868e-25,942
3,10,35,4.018293615689684e-12,1.08232456192533e-25,808
3,10,36,2.649833765592781e-12,7.82452334369067e-26,487
3,10,37,9.100916640661174e-13,2.010552825891287e-26,255
3,10,38,2.281187857028743e-13,5.203818039055392e-26,1
3,10,39,1.803955504427396e-12,1.284552925616156e-25,177
3,11,0,4.128226840744474e-12,6.150302385198382e-25,194
3,11,1,2.845620392959064e-12,1.851889895331039e-24,7
3,11,2,3.61783797882397e-12,6.317711547956992e-25,235
3,11,3,4.304414068441233e-12,3.782200372506556e-25,398
3,11,4,3.390546850256545e-12,1.42725694868714e-25,581
3,11,5,5.829513353782848e-12,9.035382134099506e-25,720
3,11,6,6.091821474168239e-12,6.974142447644954e-25,841
3,11,7,5.599674974077213e-12,2.592030645151744e-25,865
3,11,8,6.523497018286306e-12,3.76110594908264e-25,928
3,11,9,7.150964586769931e-12,2.68791962912856e-25,1013
3,11,10,6.949600330798988e-12,4.789773679039743e-25,1044
3,11,11,6.372385528602989e-12,1.791337907195583e-25,1093
3,11,12,8.634723917744299e-12,7.132067131906475e-25,1212
3,11,13,8.690553051763874e-12,6.480189757841438e-25,1180
3,11,14,8.547120411201845e-12,5.838086433194052e-25,1225
3,11,15,8.089660298184838e-12,4.986911565600053e-25,1246
3,11,16,1.068740047598068e-11,1.205846381417133e-24,1201
3,11,17,8.266743236796414e-12,2.92194129484574e-25,1230
3,11,18,7.225908761669517e-12,1.927000137275202e-25,1200
3,11,19,6.829596746839733e-12,2.266144244150161e-25,1167
3,11,20,7.436622944422125e-12,3.597340278372728e-25,1180
3,11,21,9.175535362176101e-12,4.550329266522249e-25,1396
3,11,22,1.132823046837874e-11,1.795889832161476e-24,1704
3,11,23,1.013490052204327e-11,2.852154526836308e-25,1799
3,11,24,1.054426619242384e-11,5.697424117099237e-25,1776
3,11,25,8.491761501347844e-12,2.530763373523922e-25,1557
3,11,26,6.331068992262772e-12,1.378486004391434e-25,1353
3,11,27,6.525199288368722e-12,2.106090367263975e-25,1152
3,11,28,5.693263806199756e-12,1.628436895078814e-25,1012
3,11,29,5.583449592445765e-12,1.78808474308852e-25,859
3,11,30,4.509397431963712e-12,1.219013630368302e-25,844
3,11,31,5.261059598545478e-12,1.766495579242411e-25,835
3,11,32,4.392515033008044e-12,1.163514665013916e-25,783
3,11,33,4.270460752201118e-12,1.301541011319806e-25,775
3,11,34,4.151738832478364e-12,1.368930622489951e-25,708
3,11,35,2.750002162168589e-12,8.477618812452488e-26,577
3,11,36,1.756830819731873e-12,7.199573307178952e-26,345
3,11,37,9.749445941813211e-13,4.005397718907662e-26,205
3,11,38,0,0,0
3,11,39,2.417431566542926e-12,3.240967377815827e-25,174
3,12,0,1.979843873141618e-12,2.166498835745479e-25,141
3,12,1,1.469854506132974e-12,7.341995660960721e-25,5
3,12,2,1.180450762584714e-12,1.08484714157626e-25,163
3,12,3,2.012216021998571e-12,1.465926865590338e-25,217
3,12,4,2.852168316700606e-12,5.576862802856255e-25,299
3,12,5,2.944952586974013e-12,2.958143995609386e-25,422
3,12,6,3.653687403234949e-12,2.581807416508023e-25,489
3,12,7,3.931000000035104e-12,4.688237730157782e-25,495
3,12,8,3.446700634318595e-12,1.647936478362918e-25,529
3,12,9,3.808132077315873e-12,2.025763851279393e-25,566
3,12,10,1.148623453532177e-11,4.711795167395388e-23,625
3,12,11,4.495177034573423e-12,5.882568773957356e-25,615
3,12,12,5.023679801193891e-12,7.250478752472363e-25,628
3,12,13,5.747067543467714e-12,8.156575585640602e-25,664
3,12,14,4.781737411485293e-12,3.592796767711286e-25,696
3,12,15,5.250573695829395e-12,2.48839943068359e-25,735
3,12,16,4.493176890052457e-12,2.66859776057152e-25,692
3,12,17,4.418540804836242e-12,1.559059436403369e-25,679
3,12,18,4.536128274906751e-12,2.420136401994099e-25,691
3,12,19,4.204055985680748e-12,1.815518466271097e-25,720
3,12,20,3.825053168838275e-12,9.140315507014199e-26,670
3,12,21,4.69687009048547e-12,1.807809247357504e-25,795
3,12,22,6.13382264810462e-12,2.345597069960787e-25,922
3,12,23,6.474140667691514e-12,2.723145594557077e-25,1054
3,12,24,5.901766199553755e-12,2.288441705275768e-25,948
3,12,25,4.917024641492106e-12,1.388750438773672e-25,894
3,12,26,4.583853053397941e-12,1.322345382532477e-25,833
3,12,27,3.801354807517173e-12,1.74643793278359e-25,654
3,12,28,3.785930699368161e-12,1.280548195752507e-25,560
3,12,29,2.494837878736402e-12,9.370261430387542e-26,463
3,12,30,3.140815409053601e-12,1.919969819520616e-25,468
3,12,31,3.17596750830891e-12,1.430939719978051e-25,478
3,12,32,2.601185061592089e-12,8.5554554650027e-26,424
3,12,33,2.547554082972404e-12,6.894561889227006e-26,455
3,12,34,2.557609780124087e-12,7.412468960392385e-26,410
3,12,35,1.98336560718913e-12,6.145062567712599e-26,329
3,12,36,1.769736769747371e-12,7.155467779635321e-26,227
3,12,37,9.693791908154922e-13,7.897483572777676e-26,151
3,12,38,1.575619806059163e-12,9.256075099102123e-25,3
3,12,39,8.344190558374588e-13,2.46259338453919e-26,134
3,13,0,1.22778992257506e-12,9.437518990012124e-26,116
3,13,1,1.229369683732773e-12,5.803443211814797e-25,3
3,13,2,1.965910771839542e-12,3.188950230718044e-24,70
3,13,3,2.754950906809403e-13,7.594345016653852e-27,88
3,13,4,1.42004071567683e-12,1.982455777503467e-25,143
3,13,5,2.494866161675133e-12,8.35149356721509e-25,154
3,13,6,1.648739047037e-12,1.417837270094647e-25,186
3,13,7,1.276282634418775e-12,5.932381858127869e-26,206
3,13,8,2.114743513213349e-12,6.925061880465923e-25,205
3,13,9,1.58452114155971e-12,1.722871787764819e-25,258
3,13,10,2.066123383731015e-12,2.358000219169468e-25,273
3,13,11,1.899466430018971e-12,1.929442101914121e-25,241
3,13,12,1.843226230085753e-12,2.642310246461015e-25,276
3,13,13,2.394090983377778e-12,5.977538050800998e-25,267
3,13,14,2.894517293542834e-12,1.073263165651922e-24,271
3,13,15,1.497990991886644e-12,4.048379763419947e-26,280
3,13,16,1.742850052088364e-12,9.569846169165491e-26,294
3,13,17,1.427247928746743e-12,3.002434727739477e-26,298
3,13,18,2.594934101202934e-12,4.559674499055923e-25,309
3,13,19,2.217314594482055e-12,4.449933012543355e-25,289
3,13,20,1.558568781410938e-12,5.022716294617282e-26,289
3,13,21,2.034762406991934e-12,7.332252172088965e-26,342
3,13,22,2.976472209279729e-12,1.388917015992457e-25,406
3,13,23,3.07818392615679e-12,3.91814911374955e-25,432
3,13,24,3.398538683722142e-12,5.436170769811573e-25,393
3,13,25,2.314696225564764e-12,8.562023657927064e-26,322
3,13,26,2.162443966288343e-12,2.083597410942411e-25,331
3,13,27,2.423731161616211e-12,5.324366995734341e-25,266
3,13,28,1.687934945963231e-12,4.485715093976787e-25,228
3,13,29,2.20923870630286e-12,6.467553153479687e-25,213
3,13,30,1.008181784401508e-12,3.611108502499898e-26,185
3,13,31,1.009947849880442e-12,2.993500833128852e-26,192
3,13,32,1.339299849777106e-12,1.024335738140204e-25,185
3,13,33,7.711935110522377e-13,2.099572876635177e-26,184
3,13,34,1.575588205324801e-12,3.047612322945804e-25,169
3,13,35,1.963605435721441e-12,1.558074182862955e-24,130
3,13,36,4.860157699414902e-13,1.163953017061593e-26,95
3,13,37,1.69784938819815e-12,1.351286221538527e-24,77
3,13,38,2.471392041525703e-12,1.96683428350908e-24,4
3,13,39,5.311850566501613e-13,2.088968811873462e-26,91
3,14,0,4.643895673445853e-13,1.248342638850466e-26,88
3,14,1,2.294063215594357e-12,1.19473209926903e-24,6
3,14,2,1.758678354537925e-12,1.084001576008213e-24,20
3,14,3,2.108027005702197e-12,2.208348459123158e-24,17
3,14,4,2.489215859883068e-13,5.395146773371467e-26,18
3,14,5,8.964557048236879e-13,3.910028519361051e-25,30
3,14,6,1.278110073771691e-12,7.788878383071469e-25,30
3,14,7,1.044308611448267e-11,1.084016767577867e-22,23
3,14,8,2.332977198854267e-12,1.890648093063901e-24,31
3,14,9,9.97017898443638e-13,3.863156596923308e-25,36
3,14,10,3.112641056359335e-12,3.514202196736484e-24,49
3,14,11,2.224334339663676e-12,1.083580956422514e-24,39
3,14,12,2.34786929767012e-12,2.971855230156268e-24,32
3,14,13,1.795795912414038e-12,1.33907390490555e-24,44
3,14,14,5.291040021498765e-13,1.619932023031278e-25,38
3,14,15,1.247211179191301e-12,1.258224557678652e-24,42
3,14,16,1.303102292907807e-12,4.326029015657683e-25,46
3,14,17,3.35600265886784e-13,5.028307568563835e-26,41
3,14,18,2.265412663683864e-13,1.360327993446119e-26,40
3,14,19,1.354076647672776e-13,2.458829501487152e-27,51
3,14,20,9.778587629404839e-13,3.223156646261974e-25,50
3,14,21,4.987406844458285e-13,1.83337924244081e-25,36
3,14,22,8.242792004155639e-13,3.298038092097676e-25,63
3,14,23,6.914485652512082e-13,2.199792944872333e-25,54
3,14,24,1.254358808380854e-12,6.823300381115793e-25,51
3,14,25,3.915562181576517e-12,5.576746134866382e-24,47
3,14,26,4.549266646733053e-12,4.393586148979688e-24,50
3,14,27,2.078448918719629e-12,1.795999320463702e-24,42
3,14,28,3.535136917039341e-13,6.453368311099224e-26,41
3,14,29,1.372936905244867e-12,1.253057813541428e-24,26
3,14,30,1.972334493913479e-12,1.613641470494891e-24,39
3,14,31,9.773227616252818e-14,4.768515880285409e-27,31
3,14,32,2.098882256304512e-13,2.127667322356224e-26,29
3,14,33,9.614599330996804e-13,6.24327347118664e-25,29
3,14,34,5.731243987043776e-14,1.502075505617375e-27,25
3,14,35,8.096805235438959e-14,1.340853101324169e-27,27
3,14,36,3.888139586585655e-14,1.019018696968171e-27,17
3,14,37,1.132131702828648e-15,1.056145475421561e-30,5
3,14,38,1.818711173750307e-12,1.834331090732143e-24,4
3,14,39,7.425551879377262e-13,5.843648648922164e-26,70
3,15,0,4.901501406238904e-13,2.154370843124053e-26,62
3,15,1,5.662362826735721e-13,1.264218986401702e-25,3
3,15,2,2.115284553467504e-13,4.474428742138218e-26,1
3,15,3,1.977171347586608e-13,3.909206537717446e-26,1
3,15,4,1.559510060533169e-12,2.432071628904167e-24,1
3,15,5,3.414629952360458e-12,5.460144347578843e-24,3
3,15,6,3.525504969318739e-13,1.242918528869112e-25,1
3,15,7,0,0,0
3,15,8,3.858232417572823e-13,6.588208805896844e-26,4
3,15,9,2.240059379970533e-12,2.369754292312479e-24,4
3,15,10,3.232868134696424e-12,2.656630630405736e-24,6
3,15,11,5.350792406161857e-12,1.087357970338721e-23,6
3,15,12,1.121983048431146e-12,5.285117163507895e-25,3
3,15,13,1.198608003221977e-12,5.025788211394783e-25,4
3,15,14,9.329202508388421e-13,4.425901171270283e-25,2
3,15,15,2.470201470695093e-13,6.101895305824202e-26,1
3,15,16,4.676526693266823e-24,2.186990191283713e-47,1
3,15,17,6.108650329280833e-13,2.207964994474981e-25,3
3,15,18,1.120167295937612e-11,1.090257009736138e-22,3
3,15,19,3.618522655930412e-13,1.309370621148169e-25,1
3,15,20,1.588409198665457e-12,7.907389225213217e-25,4
3,15,21,9.493457683820423e-13,4.377055670950404e-25,6
3,15,22,3.625418608536414e-12,2.73899183659133e-24,7
3,15,23,1.201179659708589e-13,9.647477185631252e-27,2
3,15,24,1.007503815689958e-12,2.935976913364247e-25,4
3,15,25,2.313813349617251e-12,1.868987838285989e-24,3
3,15,26,1.886586022258237e-12,1.223387808443547e-24,3
3,15,27,1.268221367611769e-12,8.890587926091373e-25,2
3,15,28,1.983379363267832e-12,2.128311122820822e-24,3
3,15,29,5.186673708255452e-13,1.451550350171978e-25,2
3,15,30,1.746422662933116e-12,1.032333989016521e-24,3
3,15,31,1.761856000347811e-13,2.05117112897788e-26,2
3,15,32,1.212047769880661e-12,7.600102469084859e-25,3
3,15,33,4.129795934609315e-12,6.032545195858482e-24,5
3,15,34,0,0,0
3,15,35,3.482182775987394e-13,1.212559688538328e-25,1
3,15,36,5.356368749468637e-13,2.869068618028421e-25,1
3,15,37,1.450699410823606e-14,2.104528780563956e-28,1
3,15,38,0,0,0
3,15,39,3.147900234129438e-13,7.89482214325873e-27,63
3,16,0,2.569723654009007e-13,5.502950648839873e-27,54
3,16,1,9.00013349269163e-13,4.77190006792731e-25,2
3,16,2,4.410302787500112e-13,1.016771519690988e-25,3
3,16,3,6.846319755091817e-19,4.687209418896047e-37,1
3,16,4,2.197982668683523e-13,4.831127811833143e-26,1
3,16,5,3.613851470446247e-13,1.305992245044651e-25,1
3,16,6,1.225167075158711e-12,1.501034362052952e-24,1
3,16,7,0,0,0
3,16,8,0,0,0
3,16,9,1.015006491016345e-13,1.030238176805314e-26,1
3,16,10,1.704133476847455e-12,1.183505941417841e-24,3
3,16,11,1.259459824317006e-12,5.590463087428585e-25,3
3,16,12,2.076452143546949e-12,1.01046187710016e-24,5
3,16,13,7.663857231221308e-13,3.212466206524929e-25,2
3,16,14,2.097949872320554e-12,2.231123457869586e-24,2
3,16,15,1.396074723512179e-13,1.805219622143093e-26,3
3,16,16,7.085555981752981e-13,5.020510357055545e-25,1
3,16,17,6.657083707571598e-13,2.879016190403272e-25,2
3,16,18,8.881565827846821e-15,7.888221144624684e-29,2
3,16,19,5.308926892973333e-13,1.718935486610463e-25,2
3,16,20,8.615382702476543e-13,3.733188040071836e-25,3
3,16,21,6.887469313786859e-13,2.916718528656927e-25,4
3,16,22,5.207695709977251e-12,5.623636466903868e-24,6
3,16,23,2.852326050648323e-13,8.135763897709801e-26,2
3,16,24,2.683811379759941e-12,2.502605275850177e-24,5
3,16,25,2.192606577886832e-12,2.351097036712581e-24,3
3,16,26,1.774605973243545e-12,1.062955178214446e-24,3
3,16,27,2.977672785854872e-12,5.025194617422001e-24,3
3,16,28,1.994302581228055e-12,1.743347583462569e-24,3
3,16,29,1.04959901655716e-12,4.891808889209926e-25,4
3,16,30,8.22453514808514e-13,3.712186609994036e-25,3
3,16,31,1.256261813822066e-12,7.893172242438124e-25,2
3,16,32,2.37789059389609e-12,2.192292537471975e-24,5
3,16,33,2.731552395955124e-12,1.911590769231253e-24,4
3,16,34,1.947713530674788e-12,3.768971511200912e-24,2
3,16,35,2.77885470257183e-13,7.722033458005572e-26,1
3,16,36,4.750555626012058e-13,1.677272185142054e-25,2
3,16,37,0,0,0
3,16,38,1.576305497095936e-12,2.484739020174865e-24,1
3,16,39,4.234105545023752e-13,3.971627683049709e-26,42
3,17,0,5.0017854309602e-13,5.486887018060456e-26,42
3,17,1,0,0,0
3,17,2,0,0,0
3,17,3,1.777244854024617e-12,3.158599271156983e-24,1
3,17,4,7.589726865132043e-14,5.760395388730707e-27,1
3,17,5,5.861101972028749e-13,3.124462495142447e-25,2
3,17,6,1.01828805865387e-13,1.036910570397067e-26,1
3,17,7,2.06932214096831e-12,1.705401840499367e-24,5
3,17,8,2.462180764597703e-12,3.018789123671451e-24,4
3,17,9,2.303018179919299e-13,2.699820993447668e-26,2
3,17,10,1.257090377823083e-12,9.012945087818714e-25,4
3,17,11,1.361835558149911e-12,9.594431901812936e-25,2
3,17,12,5.408187696680803e-13,2.116983003552476e-25,3
3,17,13,1.060519409335181e-12,6.355318232261933e-25,2
3,17,14,3.050518473664173e-13,5.598522745361572e-26,2
3,17,15,1.525834979845913e-12,9.638836858991887e-25,4
3,17,16,1.907432639095721e-13,1.840757291171723e-26,2
3,17,17,0,0,0
3,17,18,1.091857217219691e-12,5.774877384395451e-25,3
3,17,19,2.174332973378562e-12,1.841674695854387e-24,3
3,17,20,5.067787668172491e-13,2.568247184968118e-25,1
3,17,21,1.761498711980948e-12,1.562767210659892e-24,3
3,17,22,6.296213363198959e-13,2.322541505585476e-25,2
3,17,23,1.131131359300325e-11,1.092109702247507e-22,2
3,17,24,1.419271420643646e-12,6.41033205286099e-25,4
3,17,25,1.155492955322052e-12,6.731096130087176e-25,2
3,17,26,5.60236109834685e-13,2.091008760273441e-25,2
3,17,27,1.996294362106214e-13,2.265924955550527e-26,2
3,17,28,1.263241850679453e-12,7.862370776238505e-25,3
3,17,29,1.920377258515281e-12,2.398513651069033e-24,2
3,17,30,0,0,0
3,17,31,2.704837730118815e-12,2.913274684950189e-24,5
3,17,32,1.806538498105659e-12,1.529763060173163e-24,3
3,17,33,1.063084832852862e-11,1.084495861868756e-22,2
3,17,34,1.76764872298065e-12,1.408763330002895e-24,3
3,17,35,1.720706727822935e-12,1.238863191547813e-24,3
3,17,36,1.356057972575018e-12,9.199994108389185e-25,3
3,17,37,3.99004895480029e-13,1.592049066170289e-25,1
3,17,38,1.052522389117029e-12,1.107803379592619e-24,1
3,17,39,3.352007739006353e-13,1.51674569018499e-26,40
3,18,0,2.431767449093689e-13,1.188950820831192e-26,36
3,18,1,0,0,0
3,18,2,0,0,0
3,18,3,0,0,0
3,18,4,5.398034309746796e-13,2.913877440920356e-25,1
3,18,5,2.24037604492669e-12,3.259880129733095e-24,2
3,18,6,1.069687162441703e-12,5.733930384113874e-25,2
3,18,7,7.67842037784766e-14,5.895813949894622e-27,1
3,18,8,8.336375968624691e-13,3.675557868159025e-25,3
3,18,9,5.907868332369198e-13,2.507800473579959e-25,2
3,18,10,4.549761187461098e-13,1.083228438933923e-25,2
3,18,11,0,0,0
3,18,12,2.202950994565502e-12,2.80291779486029e-24,4
3,18,13,0,0,0
3,18,14,1.946562698146467e-12,3.651670920664038e-24,2
3,18,15,8.863727584038787e-13,6.59606051086494e-25,2
3,18,16,1.808860274187925e-12,1.517717475014225e-24,4
3,18,17,2.359843178986038e-12,3.597090318323829e-24,2
3,18,18,1.100578490321908e-12,4.082732540090209e-25,3
3,18,19,8.129047468559795e-13,5.031230738243053e-25,2
3,18,20,8.597246887193185e-13,5.218220422297839e-25,2
3,18,21,1.463594760294008e-12,6.507373068330134e-25,6
3,18,22,9.85117910841889e-13,4.202115269594039e-25,4
3,18,23,5.863950676776578e-13,3.438591753966848e-25,1
3,18,24,9.648536553645332e-13,5.996436914144726e-25,2
3,18,25,2.186648046248537e-12,1.747634477847683e-24,5
3,18,26,1.080973402265096e-12,7.112276461370175e-25,3
3,18,27,9.324364158593327e-13,6.95369475949732e-25,2
3,18,28,2.433496114211699e-13,2.989658688865345e-26,3
3,18,29,4.863707567490763e-13,2.365564156677204e-25,2
3,18,30,4.62781749170109e-15,2.141669473649457e-29,1
3,18,31,6.556164626824017e-13,4.298306428001921e-25,3
3,18,32,1.230367085519067e-11,1.098394846236758e-22,5
3,18,33,4.375340623358334e-14,1.914323258224555e-27,2
3,18,34,2.519287258322979e-14,6.346489447916521e-28,2
3,18,35,1.146028474637218e-11,1.09015802142706e-22,3
3,18,36,5.269957319087601e-13,2.777245014500497e-25,1
3,18,37,1.317205294672067e-13,9.057163912518047e-27,2
3,18,38,3.150913454704633e-13,5.19951269486542e-26,2
3,18,39,3.034356784906806e-13,1.270373136908235e-26,43
3,19,0,5.356020396569584e-14,4.59428012664394e-28,18
3,19,1,4.15709473151023e-13,1.930887479133283e-26,51
3,19,2,6.945292865902702e-13,1.073209794303173e-25,55
3,19,3,3.093329409076413e-13,1.118868184948214e-26,58
3,19,4,3.938817155543068e-13,2.011156210796381e-26,54
3,19,5,2.907811391438211e-13,1.188779744510623e-26,56
3,19,6,8.02982437429091e-13,6.142445438185179e-26,65
3,19,7,3.1842659489522e-13,8.082773435574938e-27,59
3,19,8,2.326796709553737e-13,4.010275667746399e-27,55
3,19,9,3.791427637048736e-13,1.157820806830277e-26,59
3,19,10,4.686851435461868e-13,2.436493352761697e-26,74
3,19,11,7.023416503319853e-13,3.374432150169628e-26,78
3,19,12,4.808044616969235e-13,1.212530638928324e-26,78
3,19,13,6.377165334252743e-13,1.880494926137505e-26,91
3,19,14,9.741501290173328e-13,8.349948127130179e-26,96
3,19,15,7.802359485110568e-13,4.124639406001587e-26,101
3,19,16,6.224497935174622e-13,3.751242040906574e-26,84
3,19,17,6.285116908201162e-13,1.439849017023524e-26,88
3,19,18,7.907230778750505e-13,4.214069940430159e-26,92
3,19,19,1.062424064403968e-12,5.593767858112186e-26,101
3,19,20,3.914212075110812e-13,8.323485181083103e-27,91
3,19,21,5.66445776951138e-13,2.856032587852769e-26,100
3,19,22,6.96421756618267e-13,2.479145553034356e-26,99
3,19,23,1.656914019425833e-12,2.300724905995458e-25,113
3,19,24,1.121652464418932e-12,8.261805949862993e-26,103
3,19,25,5.507291749876507e-13,1.087273023590993e-26,113
3,19,26,9.824756042310962e-13,7.698647682190579e-26,98
3,19,27,5.765854593446689e-13,1.614381992182234e-26,95
3,19,28,5.14804112568384e-13,1.557421057226141e-26,74
3,19,29,5.77821795872459e-13,3.193051255789596e-26,74
3,19,30,6.084316452322831e-13,1.975345136907458e-26,86
3,19,31,7.230562772219341e-13,3.714366008072667e-26,75
3,19,32,1.778831479780428e-13,2.257981844345264e-27,64
3,19,33,4.260121256720374e-13,2.584177593227094e-26,48
3,19,34,3.619157571007753e-13,1.789639260855618e-26,46
3,19,35,3.856061403855964e-13,2.8746034676582e-26,50
3,19,36,3.431402156929479e-13,2.286353554327265e-26,42
3,19,37,4.135246385128166e-13,3.020782499704604e-26,48
3,19,38,2.177956783010128e-13,6.8610038225358e-27,41
3,19,39,5.542918623871883e-13,2.445866065632994e-25,23
4,0,0,3.062181531049761e-13,1.632298174636663e-26,40
4,0,1,5.49519316254782e-13,6.511944536662788e-26,81
4,0,2,4.545303218054214e-13,3.542164299280776e-26,66
4,0,3,1.891730178645268e-13,5.650046852196672e-27,55
4,0,4,3.045119684022976e-13,7.57518551934444e-27,71
4,0,5,5.992571938332367e-13,4.47397391206524e-26,76
4,0,6,5.543755044551151e-13,1.85182882980402e-26,89
4,0,7,8.603961393355464e-13,3.226929444417858e-26,134
4,0,8,1.187523075825491e-12,6.266517355385868e-26,133
4,0,9,9.319323086768184e-13,6.680491844807424e-26,113
4,0,10,7.575607800678624e-13,2.762997075359807e-26,122
4,0,11,7.943607222898292e-13,2.169935752043448e-26,137
4,0,12,1.083683359922283e-12,6.874786961790108e-26,141
4,0,13,1.060713040084509e-12,3.881550139787254e-26,164
4,0,14,1.040862254305095e-12,7.608643653379308e-26,139
4,0,15,1.3777925183251e-12,6.993808681384101e-26,165
4,0,16,1.225005315941201e-12,5.209270200366153e-26,174
4,0,17,1.539699685061213e-12,9.768420562770137e-26,166
4,0,18,1.091329272701326e-12,3.571754053020044e-26,166
4,0,19,1.435992978112142e-12,7.302643170068093e-26,183
4,0,20,9.066602304159218e-13,3.750000027189869e-26,174
4,0,21,1.374588046546125e-12,4.991907962750881e-26,197
4,0,22,1.56131149519765e-12,4.926780658146454e-26,228
4,0,23,1.482514689482968e-12,5.630987745549708e-26,194
4,0,24,1.688288631988395e-12,6.139492653438796e-26,205
4,0,25,2.463890511437203e-12,4.783621511317957e-25,212
4,0,26,1.620870643378196e-12,8.884228192076202e-26,197
4,0,27,1.186230458534735e-12,6.509294255256277e-26,147
4,0,28,9.186319669058053e-13,3.44400014083308e-26,141
4,0,29,9.816590077717127e-13,4.330269760680769e-26,132
4,0,30,7.803875641245277e-13,3.023270814303267e-26,113
4,0,31,6.531321839873145e-13,2.273311882385581e-26,85
4,0,32,3.838875173768051e-13,7.718713972178138e-27,94
4,0,33,5.833303312531107e-13,2.313679438666593e-26,99
4,0,34,4.110179790374153e-13,2.175328725416661e-26,68
4,0,35,4.797611648018068e-13,2.83148034906708e-26,74
4,0,36,6.386131830660922e-13,4.084005614712119e-26,64
4,0,37,2.35283786787583e-13,1.416164886232474e-26,54
4,0,38,4.496726564957322e-13,4.049781813075934e-26,60
4,0,39,1.447774176117993e-14,3.202774221708104e-29,14
4,1,0,3.302279170080969e-13,6.635164224557901e-27,83
4,1,1,1.013600037111285e-12,5.195568026038274e-25,2
4,1,2,1.449571561996114e-13,1.348682841556445e-26,2
4,1,3,5.706855204712353e-14,3.256819632755249e-27,1
4,1,4,6.388291593340257e-13,2.500505771608156e-25,2
4,1,5,1.763776363293658e-12,1.520961894087045e-24,3
4,1,6,6.631487712158772e-13,2.803598400720684e-25,2
4,1,7,1.77955880551762e-12,1.064286774676173e-24,3
4,1,8,1.309675900251418e-12,5.870605862719913e-25,3
4,1,9,3.78829145039774e-12,4.768291812769743e-24,5
4,1,10,8.175412107333597e-13,6.054161080547646e-25,3
4,1,11,5.267099139306086e-13,9.036398548555177e-26,4
4,1,12,1.32216505812134e-12,6.299577804195153e-25,6
4,1,13,3.393040903237816e-12,4.145949450674325e-24,4
4,1,14,5.774727457705443e-12,8.267537224505019e-24,11
4,1,15,1.311612103882927e-12,5.059349602469187e-25,6
4,1,16,2.312745989907361e-12,1.534583615650813e-24,4
4,1,17,2.913454567537042e-12,4.212070089582044e-24,6
4,1,18,1.845487367899215e-12,1.5184624957764e-24,4
4,1,19,1.959727754656466e-12,1.890494238455973e-24,4
4,1,20,2.921541368310223e-12,2.309457016423477e-24,6
